,State,County,Year,Deaths,Population,Treatment,death_prop
3855,New Jersey,Mercer,2003,15.0,358669.0,Control,4.182128926670552e-05
3856,New Jersey,Mercer,2004,14.0,361225.0,Control,3.875700740535677e-05
3857,New Jersey,Mercer,2005,16.0,361882.0,Control,4.421330710010445e-05
3858,New Jersey,Mercer,2007,26.0,363402.0,Control,7.154611146884167e-05
3859,New Jersey,Mercer,2008,16.0,364571.0,Control,4.3887198926957984e-05
3860,New Jersey,Mercer,2010,34.0,366513.0,Control,9.276615017748347e-05
3861,New Jersey,Mercer,2011,32.0,367908.0,Control,8.697826630570686e-05
3862,New Jersey,Mercer,2012,31.0,369171.0,Control,8.397192628890135e-05
3863,New Jersey,Mercer,2013,40.0,370984.0,Control,0.00010782136156815389
3864,New Jersey,Mercer,2014,37.0,371601.0,Control,9.956916154692802e-05
3865,New Jersey,Mercer,2015,57.0,371398.0,Control,0.00015347417056634662
3866,Pennsylvania,Mercer,2003,13.0,119117.0,Control,0.00010913639530881402
3867,Pennsylvania,Mercer,2004,13.0,118708.0,Control,0.00010951241702328402
3868,Pennsylvania,Mercer,2005,20.0,118084.0,Control,0.0001693709562684191
3869,Pennsylvania,Mercer,2006,11.0,117540.0,Control,9.358516249787306e-05
3870,Pennsylvania,Mercer,2007,23.0,117133.0,Control,0.00019635798622079175
3871,Pennsylvania,Mercer,2008,18.0,116660.0,Control,0.00015429453111606378
3872,Pennsylvania,Mercer,2009,23.0,116071.0,Control,0.00019815457780151803
3873,Pennsylvania,Mercer,2010,17.0,116638.0,Control,0.00014575009859565493
3874,Pennsylvania,Mercer,2011,14.0,116239.0,Control,0.00012044150414232745
3875,Pennsylvania,Mercer,2012,19.0,115818.0,Control,0.0001640504930149027
3876,Pennsylvania,Mercer,2013,24.0,115354.0,Control,0.00020805520398078957
3877,Pennsylvania,Mercer,2014,26.0,114957.0,Control,0.00022617152500500187
3878,Pennsylvania,Mercer,2015,11.0,114234.0,Control,9.629357284171087e-05
3879,West Virginia,Mercer,2003,11.0,61820.0,Control,0.00017793594306049823
3880,West Virginia,Mercer,2004,12.0,61596.0,Control,0.0001948178453146308
3881,West Virginia,Mercer,2006,16.0,61082.0,Control,0.0002619429619200419
3882,West Virginia,Mercer,2007,21.0,61465.0,Control,0.00034165785406328807
3883,West Virginia,Mercer,2008,26.0,61630.0,Control,0.0004218724647087457
3884,West Virginia,Mercer,2010,28.0,62264.0,Control,0.00044969805987408453
3885,West Virginia,Mercer,2011,46.0,62435.0,Control,0.0007367662368863618
3886,West Virginia,Mercer,2012,34.0,62358.0,Control,0.0005452387825138715
3887,West Virginia,Mercer,2013,21.0,61829.0,Control,0.00033964644422520174
3888,West Virginia,Mercer,2014,37.0,61667.0,Control,0.0005999967567742878
3889,West Virginia,Mercer,2015,30.0,61164.0,Control,0.0004904845987835982
3890,New Hampshire,Merrimack,2003,14.0,143278.0,Control,9.771214003545555e-05
3891,New Hampshire,Merrimack,2004,14.0,144745.0,Control,9.672182113371792e-05
3892,New Hampshire,Merrimack,2005,17.0,146275.0,Control,0.00011621944966672364
3893,New Hampshire,Merrimack,2007,18.0,148584.0,Control,0.00012114359554191568
3894,New Hampshire,Merrimack,2008,16.0,148979.0,Control,0.00010739768692231791
3895,New Hampshire,Merrimack,2011,14.0,146752.0,Control,9.539904055822067e-05
3896,New Hampshire,Merrimack,2013,15.0,147116.0,Control,0.00010196035781288236
3897,New Hampshire,Merrimack,2014,34.0,147461.0,Control,0.00023056943869904586
3898,New Hampshire,Merrimack,2015,26.0,147994.0,Control,0.0001756827979512683
3899,Colorado,Mesa,2008,10.0,141905.0,Control,7.04696804199993e-05
3900,Colorado,Mesa,2009,14.0,146093.0,Control,9.582936896360538e-05
3901,Colorado,Mesa,2010,11.0,146723.0,Control,7.497120424200705e-05
3902,Colorado,Mesa,2011,25.0,147372.0,Control,0.00016963873734495018
3903,Colorado,Mesa,2012,14.0,147720.0,Control,9.477389656106147e-05
3904,Colorado,Mesa,2013,14.0,147676.0,Control,9.480213440234025e-05
3905,Colorado,Mesa,2014,17.0,147890.0,Control,0.00011495030089931706
3906,Colorado,Mesa,2015,26.0,148513.0,Control,0.00017506884919165326
3907,Ohio,Miami,2005,11.0,100638.0,Control,0.00010930264909874997
3908,Ohio,Miami,2007,12.0,100945.0,Control,0.00011887661597899846
3909,Ohio,Miami,2008,21.0,101128.0,Control,0.0002076576220235741
3910,Ohio,Miami,2010,14.0,102506.0,Control,0.00013657737108071724
3911,Ohio,Miami,2011,14.0,102846.0,Control,0.00013612585807906967
3912,Ohio,Miami,2012,16.0,103125.0,Control,0.00015515151515151516
3913,Ohio,Miami,2013,12.0,103421.0,Control,0.00011603059339979307
3914,Ohio,Miami,2014,19.0,103970.0,Control,0.00018274502260267386
3915,Ohio,Miami,2015,17.0,104224.0,Control,0.0001631102241326374
3916,Connecticut,Middlesex,2004,15.0,161377.0,Control,9.29500486438588e-05
3917,Connecticut,Middlesex,2007,18.0,164034.0,Control,0.0001097333479644464
3918,Connecticut,Middlesex,2008,18.0,164932.0,Control,0.00010913588630465889
3919,Connecticut,Middlesex,2009,12.0,165702.0,Control,7.241916211029438e-05
3920,Connecticut,Middlesex,2010,22.0,165676.0,Control,0.0001327892995968034
3921,Connecticut,Middlesex,2011,17.0,166198.0,Control,0.00010228763282349968
3922,Connecticut,Middlesex,2012,22.0,165508.0,Control,0.0001329240882615946
3923,Connecticut,Middlesex,2013,19.0,165301.0,Control,0.00011494183338273815
3924,Connecticut,Middlesex,2014,32.0,164757.0,Control,0.00019422543503462675
3925,Connecticut,Middlesex,2015,40.0,164063.0,Control,0.00024380878077323955
3926,Massachusetts,Middlesex,2003,161.0,1470427.0,Control,0.00010949200470339567
3927,Massachusetts,Middlesex,2004,113.0,1467576.0,Control,7.699771596155839e-05
3928,Massachusetts,Middlesex,2005,167.0,1465156.0,Control,0.00011398103683157289
3929,Massachusetts,Middlesex,2006,162.0,1467985.0,Control,0.00011035535104241528
3930,Massachusetts,Middlesex,2007,183.0,1475519.0,Control,0.00012402415692376717
3931,Massachusetts,Middlesex,2008,170.0,1487636.0,Control,0.00011427526626137039
3932,Massachusetts,Middlesex,2009,162.0,1505006.0,Control,0.00010764076688066359
3933,Massachusetts,Middlesex,2010,151.0,1503085.0,Control,0.0001004600538226381
3934,Massachusetts,Middlesex,2011,198.0,1523909.0,Control,0.00012992901807128902
3935,Massachusetts,Middlesex,2012,167.0,1540714.0,Control,0.00010839130429138698
3936,Massachusetts,Middlesex,2013,184.0,1558294.0,Control,0.00011807784667078227
3937,Massachusetts,Middlesex,2014,275.0,1572523.0,Control,0.0001748782052790325
3938,Massachusetts,Middlesex,2015,351.0,1585139.0,Control,0.0002214316851708273
3939,New Jersey,Middlesex,2003,55.0,770336.0,Control,7.139741619241474e-05
3940,New Jersey,Middlesex,2004,30.0,774209.0,Control,3.874922663001851e-05
3941,New Jersey,Middlesex,2005,64.0,778018.0,Control,8.226030760213775e-05
3942,New Jersey,Middlesex,2006,40.0,775876.0,Control,5.155462986353489e-05
3943,New Jersey,Middlesex,2007,53.0,779830.0,Control,6.796353051306054e-05
3944,New Jersey,Middlesex,2008,50.0,785324.0,Control,6.36679892630303e-05
3945,New Jersey,Middlesex,2009,15.0,790738.0,Control,1.89696207846341e-05
3946,New Jersey,Middlesex,2010,61.0,809858.0,Control,7.532184654593768e-05
3947,New Jersey,Middlesex,2011,72.0,817516.0,Control,8.807167076852318e-05
3948,New Jersey,Middlesex,2012,98.0,824638.0,Control,0.00011884002435007845
3949,New Jersey,Middlesex,2013,68.0,831107.0,Control,8.181858653578901e-05
3950,New Jersey,Middlesex,2014,114.0,837339.0,Control,0.00013614557544793687
3951,New Jersey,Middlesex,2015,97.0,840900.0,Control,0.00011535259840646926
3952,Michigan,Midland,2012,10.0,83660.0,Control,0.00011953143676786995
3953,Pennsylvania,Mifflin,2004,10.0,45987.0,Control,0.00021745275838824015
3954,Wisconsin,Milwaukee,2003,154.0,951073.0,Control,0.00016192237609521037
3955,Wisconsin,Milwaukee,2004,171.0,952274.0,Control,0.00017957016572961145
3956,Wisconsin,Milwaukee,2005,189.0,951265.0,Control,0.00019868280657860847
3957,Wisconsin,Milwaukee,2006,205.0,952374.0,Control,0.00021525157133647074
3958,Wisconsin,Milwaukee,2007,185.0,952185.0,Control,0.00019428997516238966
3959,Wisconsin,Milwaukee,2008,177.0,953973.0,Control,0.00018553984232258145
3960,Wisconsin,Milwaukee,2009,167.0,959521.0,Control,0.00017404517462358822
3961,Wisconsin,Milwaukee,2010,164.0,947735.0,Control,0.0001730441526376044
3962,Wisconsin,Milwaukee,2011,189.0,951697.0,Control,0.00019859261928954278
3963,Wisconsin,Milwaukee,2012,181.0,955063.0,Control,0.00018951629368952624
3964,Wisconsin,Milwaukee,2013,226.0,957286.0,Control,0.00023608409607995938
3965,Wisconsin,Milwaukee,2014,241.0,957913.0,Control,0.00025158860982156
3966,Wisconsin,Milwaukee,2015,256.0,957735.0,Control,0.0002672973212840713
3967,West Virginia,Mingo,2003,10.0,27280.0,Control,0.00036656891495601173
3968,West Virginia,Mingo,2007,10.0,26679.0,Control,0.0003748266426777615
3969,West Virginia,Mingo,2008,18.0,26344.0,Control,0.0006832675372001215
3970,West Virginia,Mingo,2010,14.0,26839.0,Control,0.0005216289727635158
3971,West Virginia,Mingo,2011,14.0,26597.0,Control,0.0005263751550926796
3972,West Virginia,Mingo,2012,18.0,26133.0,Control,0.0006887842957180576
3973,West Virginia,Mingo,2013,12.0,25956.0,Control,0.0004623208506703652
3974,West Virginia,Mingo,2014,25.0,25676.0,Control,0.0009736719115126967
3975,West Virginia,Mingo,2015,12.0,25292.0,Control,0.00047445832674363435
3976,South Dakota,Minnehaha,2010,11.0,169468.0,Control,6.490900937050063e-05
3977,South Dakota,Minnehaha,2013,13.0,179434.0,Control,7.245003733963463e-05
3978,South Dakota,Minnehaha,2014,14.0,182649.0,Control,7.664974897207211e-05
3979,South Dakota,Minnehaha,2015,18.0,185197.0,Control,9.719379903562153e-05
3980,Montana,Missoula,2003,11.0,99832.0,Control,0.00011018511098645725
3981,Montana,Missoula,2005,12.0,102064.0,Control,0.00011757328734911428
3982,Montana,Missoula,2008,13.0,107552.0,Control,0.00012087176435584647
3983,Montana,Missoula,2009,14.0,108623.0,Control,0.00012888614750098965
3984,Montana,Missoula,2010,15.0,109299.0,Control,0.0001372382180989762
3985,Montana,Missoula,2012,15.0,111077.0,Control,0.00013504145772752236
3986,Montana,Missoula,2013,12.0,111731.0,Control,0.00010740081087612212
3987,Montana,Missoula,2015,11.0,114181.0,Control,9.633826993983237e-05
3988,Alabama,Mobile,2003,26.0,397707.0,Control,6.53747608163799e-05
3989,Alabama,Mobile,2004,27.0,397521.0,Control,6.792094002580996e-05
3990,Alabama,Mobile,2005,22.0,398369.0,Control,5.5225180674199045e-05
3991,Alabama,Mobile,2006,33.0,402199.0,Control,8.204893597448029e-05
3992,Alabama,Mobile,2007,49.0,405234.0,Control,0.00012091779070857825
3993,Alabama,Mobile,2008,49.0,409132.0,Control,0.00011976574797375908
3994,Alabama,Mobile,2009,50.0,411721.0,Control,0.00012144146157227831
3995,Alabama,Mobile,2010,39.0,412992.0,Control,9.443282194328219e-05
3996,Alabama,Mobile,2011,43.0,413062.0,Control,0.00010410059506805273
3997,Alabama,Mobile,2012,58.0,413750.0,Control,0.00014018126888217522
3998,Alabama,Mobile,2013,57.0,414121.0,Control,0.00013764093103223453
3999,Alabama,Mobile,2014,54.0,414926.0,Control,0.00013014368827212564
4000,Alabama,Mobile,2015,64.0,415395.0,Control,0.0001540702223185161
4001,Arizona,Mohave,2003,11.0,171019.0,Control,6.432033867581964e-05
4002,Arizona,Mohave,2004,10.0,178313.0,Control,5.608116065570093e-05
4003,Arizona,Mohave,2005,24.0,185940.0,Control,0.00012907389480477574
4004,Arizona,Mohave,2006,15.0,192724.0,Control,7.783151034640211e-05
4005,Arizona,Mohave,2007,19.0,195852.0,Control,9.701202949165696e-05
4006,Arizona,Mohave,2008,26.0,195601.0,Control,0.00013292365580953064
4007,Arizona,Mohave,2009,51.0,194825.0,Control,0.00026177338637238545
4008,Arizona,Mohave,2010,67.0,200186.0,Control,0.0003346887394722908
4009,Arizona,Mohave,2011,52.0,202671.0,Control,0.00025657346142269987
4010,Arizona,Mohave,2012,65.0,203232.0,Control,0.0003198315225948669
4011,Arizona,Mohave,2013,61.0,202839.0,Control,0.000300731121727084
4012,Arizona,Mohave,2014,56.0,203331.0,Control,0.00027541299654258326
4013,Arizona,Mohave,2015,58.0,204737.0,Control,0.00028329026995609
4014,New Jersey,Monmouth,2003,52.0,636145.0,Control,8.174237005714106e-05
4015,New Jersey,Monmouth,2004,29.0,639987.0,Control,4.531342042885246e-05
4016,New Jersey,Monmouth,2005,48.0,641823.0,Control,7.478697397880725e-05
4017,New Jersey,Monmouth,2006,70.0,641090.0,Control,0.00010918903742064297
4018,New Jersey,Monmouth,2007,45.0,641036.0,Control,7.019886558633212e-05
4019,New Jersey,Monmouth,2008,38.0,641864.0,Control,5.92025725075717e-05
4020,New Jersey,Monmouth,2010,66.0,630380.0,Control,0.00010469875313303087
4021,New Jersey,Monmouth,2011,89.0,629815.0,Control,0.00014131133745623714
4022,New Jersey,Monmouth,2012,92.0,629075.0,Control,0.00014624647299606565
4023,New Jersey,Monmouth,2013,72.0,629304.0,Control,0.00011441211242896914
4024,New Jersey,Monmouth,2014,96.0,629018.0,Control,0.00015261884397584807
4025,New Jersey,Monmouth,2015,114.0,628715.0,Control,0.00018132222072004007
4026,West Virginia,Monongalia,2008,13.0,88601.0,Control,0.00014672520626178034
4027,West Virginia,Monongalia,2014,13.0,102936.0,Control,0.00012629206497241004
4028,West Virginia,Monongalia,2015,10.0,104236.0,Control,9.593614490195325e-05
4029,Indiana,Monroe,2004,11.0,123698.0,Control,8.89262558812592e-05
4030,Indiana,Monroe,2007,10.0,127903.0,Control,7.818424900119622e-05
4031,Indiana,Monroe,2008,14.0,129239.0,Control,0.00010832643397116969
4032,Indiana,Monroe,2009,15.0,130738.0,Control,0.00011473328336061437
4033,Indiana,Monroe,2010,16.0,137974.0,Control,0.00011596387725223593
4034,Indiana,Monroe,2011,16.0,140322.0,Control,0.00011402346032696227
4035,Indiana,Monroe,2012,18.0,141324.0,Control,0.0001273669015878407
4036,Indiana,Monroe,2013,13.0,142097.0,Control,9.14868012695553e-05
4037,Indiana,Monroe,2014,24.0,143571.0,Control,0.00016716467810351673
4038,Indiana,Monroe,2015,16.0,144705.0,Control,0.00011056977989703189
4039,Michigan,Monroe,2005,16.0,152234.0,Control,0.00010510135712127383
4040,Michigan,Monroe,2006,23.0,153310.0,Control,0.00015002282956102015
4041,Michigan,Monroe,2007,29.0,153360.0,Control,0.00018909754825247784
4042,Michigan,Monroe,2008,34.0,152870.0,Control,0.00022241119905802315
4043,Michigan,Monroe,2009,18.0,152721.0,Control,0.00011786198361718427
4044,Michigan,Monroe,2010,19.0,152021.0,Control,0.0001249827326487788
4045,Michigan,Monroe,2011,20.0,151535.0,Control,0.0001319827102649553
4046,Michigan,Monroe,2012,41.0,150878.0,Control,0.00027174273253887244
4047,Michigan,Monroe,2013,36.0,150253.0,Control,0.0002395958816130127
4048,Michigan,Monroe,2014,35.0,149945.0,Control,0.00023341892027076594
4049,Michigan,Monroe,2015,46.0,149568.0,Control,0.00030755241762943944
4050,New York,Monroe,2004,11.0,735691.0,Control,1.4951929546507978e-05
4051,New York,Monroe,2006,52.0,730458.0,Control,7.118821342226384e-05
4052,New York,Monroe,2007,60.0,730629.0,Control,8.212102174975262e-05
4053,New York,Monroe,2008,53.0,731543.0,Control,7.244960309920264e-05
4054,New York,Monroe,2009,51.0,733703.0,Control,6.951041497717741e-05
4055,New York,Monroe,2010,57.0,744344.0,Control,7.65774964263835e-05
4056,New York,Monroe,2011,66.0,747615.0,Control,8.828073273008166e-05
4057,New York,Monroe,2012,72.0,748789.0,Control,9.615525869103312e-05
4058,New York,Monroe,2013,88.0,750414.0,Control,0.00011726860106554516
4059,New York,Monroe,2014,97.0,750362.0,Control,0.00012927093856032154
4060,New York,Monroe,2015,98.0,749600.0,Control,0.00013073639274279616
4061,Pennsylvania,Monroe,2003,17.0,152999.0,Control,0.00011111183733227014
4062,Pennsylvania,Monroe,2004,10.0,156762.0,Control,6.379096975032214e-05
4063,Pennsylvania,Monroe,2005,18.0,160169.0,Control,0.00011238129725477465
4064,Pennsylvania,Monroe,2006,19.0,162891.0,Control,0.00011664241732201288
4065,Pennsylvania,Monroe,2007,23.0,164670.0,Control,0.00013967328596587114
4066,Pennsylvania,Monroe,2008,22.0,165540.0,Control,0.00013289839313761025
4067,Pennsylvania,Monroe,2009,27.0,166355.0,Control,0.00016230350755913557
4068,Pennsylvania,Monroe,2010,15.0,169842.0,Control,8.83173773271629e-05
4069,Pennsylvania,Monroe,2011,18.0,169876.0,Control,0.0001059596411500153
4070,Pennsylvania,Monroe,2012,23.0,168579.0,Control,0.00013643454997360288
4071,Pennsylvania,Monroe,2013,22.0,167310.0,Control,0.00013149243918474687
4072,Pennsylvania,Monroe,2014,20.0,167242.0,Control,0.00011958718503725141
4073,Pennsylvania,Monroe,2015,36.0,166397.0,Control,0.00021635005438799977
4074,Tennessee,Monroe,2015,11.0,45771.0,Control,0.0002403268445085316
4075,Michigan,Montcalm,2015,14.0,62945.0,Control,0.00022241639526570815
4076,California,Monterey,2003,29.0,410419.0,Control,7.065949675819102e-05
4077,California,Monterey,2004,43.0,408867.0,Control,0.00010516867343170273
4078,California,Monterey,2005,40.0,405090.0,Control,9.87434891011874e-05
4079,California,Monterey,2006,41.0,401374.0,Control,0.00010214911778042425
4080,California,Monterey,2007,15.0,402116.0,Control,3.730266888161625e-05
4081,California,Monterey,2008,43.0,405660.0,Control,0.00010600009860474289
4082,California,Monterey,2009,33.0,410370.0,Control,8.041523503180058e-05
4083,California,Monterey,2010,36.0,415057.0,Control,8.673507494151406e-05
4084,California,Monterey,2011,37.0,421466.0,Control,8.77888133325108e-05
4085,California,Monterey,2012,37.0,426441.0,Control,8.67646403605657e-05
4086,California,Monterey,2013,50.0,429109.0,Control,0.00011652051110556991
4087,California,Monterey,2014,37.0,431293.0,Control,8.578854746077493e-05
4088,California,Monterey,2015,38.0,433898.0,Control,8.757818657841244e-05
4089,Alabama,Montgomery,2004,10.0,222085.0,Control,4.5027804669383345e-05
4090,Alabama,Montgomery,2006,12.0,225333.0,Control,5.3254516648693264e-05
4091,Alabama,Montgomery,2009,11.0,224119.0,Control,4.908106853948126e-05
4092,Alabama,Montgomery,2010,16.0,229363.0,Control,6.97584178790825e-05
4093,Alabama,Montgomery,2012,15.0,229286.0,Control,6.542047922681716e-05
4094,Alabama,Montgomery,2014,18.0,226389.0,Control,7.950916343108544e-05
4095,Alabama,Montgomery,2015,12.0,226519.0,Control,5.297568857358544e-05
4096,Indiana,Montgomery,2011,11.0,38321.0,Control,0.0002870488765950784
4097,Indiana,Montgomery,2012,12.0,38168.0,Control,0.00031439949696080485
4098,Kentucky,Montgomery,2008,13.0,25515.0,Control,0.000509504213207917
4099,Maryland,Montgomery,2003,28.0,914893.0,Control,3.060467180315075e-05
4100,Maryland,Montgomery,2004,29.0,920965.0,Control,3.148871021157156e-05
4101,Maryland,Montgomery,2005,29.0,928916.0,Control,3.1219184511839605e-05
4102,Maryland,Montgomery,2006,38.0,935168.0,Control,4.063441007391185e-05
4103,Maryland,Montgomery,2007,40.0,941491.0,Control,4.2485801776118944e-05
4104,Maryland,Montgomery,2008,45.0,953685.0,Control,4.718539140282169e-05
4105,Maryland,Montgomery,2009,44.0,971600.0,Control,4.528612597776863e-05
4106,Maryland,Montgomery,2010,18.0,971777.0,Control,1.8522768083624125e-05
4107,Maryland,Montgomery,2011,44.0,993068.0,Control,4.430713707419834e-05
4108,Maryland,Montgomery,2012,49.0,1006472.0,Control,4.8684911254361774e-05
4109,Maryland,Montgomery,2013,47.0,1019164.0,Control,4.6116228595201555e-05
4110,Maryland,Montgomery,2014,73.0,1030476.0,Control,7.08410482146115e-05
4111,Maryland,Montgomery,2015,92.0,1040116.0,Control,8.845167269804521e-05
4112,Ohio,Montgomery,2003,52.0,550494.0,Control,9.446061174145404e-05
4113,Ohio,Montgomery,2004,137.0,548002.0,Control,0.0002499990875945708
4114,Ohio,Montgomery,2005,131.0,544833.0,Control,0.00024044064878595827
4115,Ohio,Montgomery,2006,142.0,541077.0,Control,0.0002624395418766645
4116,Ohio,Montgomery,2007,131.0,538123.0,Control,0.00024343876771667445
4117,Ohio,Montgomery,2008,164.0,534901.0,Control,0.00030659879117818064
4118,Ohio,Montgomery,2009,92.0,532562.0,Control,0.00017274983945531224
4119,Ohio,Montgomery,2010,130.0,535153.0,Control,0.00024292118328777003
4120,Ohio,Montgomery,2011,131.0,534923.0,Control,0.0002448950596627926
4121,Ohio,Montgomery,2012,168.0,534782.0,Control,0.0003141466990287631
4122,Ohio,Montgomery,2013,212.0,534336.0,Control,0.0003967541022876991
4123,Ohio,Montgomery,2014,264.0,532515.0,Control,0.0004957606827976676
4124,Ohio,Montgomery,2015,258.0,532258.0,Control,0.0004847273314821008
4125,Pennsylvania,Montgomery,2003,67.0,768240.0,Control,8.721232948037071e-05
4126,Pennsylvania,Montgomery,2004,77.0,770700.0,Control,9.990917347865577e-05
4127,Pennsylvania,Montgomery,2005,63.0,772142.0,Control,8.159120990698602e-05
4128,Pennsylvania,Montgomery,2006,127.0,772968.0,Control,0.0001643017563469639
4129,Pennsylvania,Montgomery,2007,90.0,775631.0,Control,0.0001160345576698198
4130,Pennsylvania,Montgomery,2008,102.0,778452.0,Control,0.00013102927348121658
4131,Pennsylvania,Montgomery,2009,107.0,782339.0,Control,0.0001367693544614291
4132,Pennsylvania,Montgomery,2010,109.0,799874.0,Control,0.00013627146275538396
4133,Pennsylvania,Montgomery,2011,111.0,805575.0,Control,0.0001377897774881296
4134,Pennsylvania,Montgomery,2012,134.0,809701.0,Control,0.00016549318822627117
4135,Pennsylvania,Montgomery,2013,136.0,813704.0,Control,0.0001671369441467659
4136,Pennsylvania,Montgomery,2014,147.0,816608.0,Control,0.0001800129315412046
4137,Pennsylvania,Montgomery,2015,158.0,819264.0,Control,0.00019285602687290056
4138,Tennessee,Montgomery,2005,14.0,147789.0,Control,9.472964835001252e-05
4139,Tennessee,Montgomery,2007,15.0,154860.0,Control,9.686168151879117e-05
4140,Tennessee,Montgomery,2009,15.0,160978.0,Control,9.318043459354694e-05
4141,Tennessee,Montgomery,2010,17.0,172331.0,Control,9.864737046729839e-05
4142,Tennessee,Montgomery,2011,18.0,176681.0,Control,0.00010187852683650194
4143,Tennessee,Montgomery,2012,23.0,185311.0,Control,0.00012411567580985477
4144,Tennessee,Montgomery,2013,22.0,184635.0,Control,0.00011915400655347036
4145,Tennessee,Montgomery,2014,22.0,189795.0,Control,0.00011591453937142707
4146,Tennessee,Montgomery,2015,33.0,193479.0,Control,0.00017056114617090227
4147,Virginia,Montgomery,2005,10.0,87020.0,Control,0.00011491611123879568
4148,Virginia,Montgomery,2008,11.0,90158.0,Control,0.00012200803034672463
4149,Virginia,Montgomery,2009,12.0,91023.0,Control,0.00013183481098183976
4150,Virginia,Montgomery,2011,13.0,94842.0,Control,0.00013707007443959426
4151,North Carolina,Moore,2014,11.0,93066.0,Control,0.00011819568908086735
4152,North Carolina,Moore,2015,11.0,94352.0,Control,0.0001165847040868238
4153,Alabama,Morgan,2004,11.0,112210.0,Control,9.803047856697264e-05
4154,Alabama,Morgan,2005,10.0,112951.0,Control,8.853396605607742e-05
4155,Alabama,Morgan,2006,12.0,114297.0,Control,0.00010498963227381296
4156,Alabama,Morgan,2007,15.0,115148.0,Control,0.00013026713447042068
4157,Alabama,Morgan,2008,17.0,116297.0,Control,0.000146177459435755
4158,Alabama,Morgan,2009,28.0,117293.0,Control,0.0002387184230943023
4159,Alabama,Morgan,2010,13.0,119490.0,Control,0.00010879571512260441
4160,Alabama,Morgan,2011,14.0,119945.0,Control,0.00011672016340822877
4161,Alabama,Morgan,2012,18.0,120112.0,Control,0.00014986013054482482
4162,Alabama,Morgan,2013,18.0,119654.0,Control,0.00015043375064770087
4163,Alabama,Morgan,2015,20.0,119565.0,Control,0.00016727303140551164
4164,Indiana,Morgan,2009,18.0,70876.0,Control,0.000253964670692477
4165,Indiana,Morgan,2010,15.0,68894.0,Control,0.00021772578163555608
4166,Indiana,Morgan,2012,23.0,69195.0,Control,0.00033239395910109114
4167,Indiana,Morgan,2013,11.0,69381.0,Control,0.000158544846571828
4168,Indiana,Morgan,2014,17.0,69590.0,Control,0.000244287972409829
4169,Indiana,Morgan,2015,19.0,69648.0,Control,0.0002728003675626005
4170,Tennessee,Morgan,2015,10.0,21498.0,Control,0.00046515954972555586
4171,New Jersey,Morris,2003,30.0,479532.0,Control,6.256099697204775e-05
4172,New Jersey,Morris,2004,18.0,482155.0,Control,3.733239311009945e-05
4173,New Jersey,Morris,2005,24.0,483198.0,Control,4.9669079756124815e-05
4174,New Jersey,Morris,2006,23.0,484887.0,Control,4.743373198291561e-05
4175,New Jersey,Morris,2007,18.0,485592.0,Control,3.706815598280038e-05
4176,New Jersey,Morris,2008,27.0,486946.0,Control,5.544762663621839e-05
4177,New Jersey,Morris,2010,32.0,492276.0,Control,6.500418464438648e-05
4178,New Jersey,Morris,2011,34.0,495750.0,Control,6.858295511850732e-05
4179,New Jersey,Morris,2012,49.0,497395.0,Control,9.851325405361935e-05
4180,New Jersey,Morris,2013,39.0,499072.0,Control,7.814503718902282e-05
4181,New Jersey,Morris,2014,41.0,499236.0,Control,8.212548774527478e-05
4182,New Jersey,Morris,2015,44.0,499509.0,Control,8.808650094392693e-05
4183,Oregon,Multnomah,2003,147.0,678549.0,Control,0.00021663873942780846
4184,Oregon,Multnomah,2004,146.0,671704.0,Control,0.00021735764562962257
4185,Oregon,Multnomah,2005,157.0,673823.0,Control,0.00023299887359143278
4186,Oregon,Multnomah,2006,165.0,682732.0,Control,0.00024167608959298816
4187,Oregon,Multnomah,2007,178.0,697048.0,Control,0.0002553626149131767
4188,Oregon,Multnomah,2008,156.0,712539.0,Control,0.0002189353845894751
4189,Oregon,Multnomah,2009,146.0,726855.0,Control,0.0002008653720480701
4190,Oregon,Multnomah,2010,143.0,735334.0,Control,0.00019446945197692478
4191,Oregon,Multnomah,2011,160.0,748145.0,Control,0.000213862286054174
4192,Oregon,Multnomah,2012,146.0,759181.0,Control,0.0001923125051865102
4193,Oregon,Multnomah,2013,141.0,766589.0,Control,0.00018393167655679903
4194,Oregon,Multnomah,2014,139.0,777880.0,Control,0.00017869080063763048
4195,Oregon,Multnomah,2015,147.0,790294.0,Control,0.00018600672661060315
4196,Georgia,Murray,2008,11.0,40540.0,Control,0.00027133695115934877
4197,Georgia,Murray,2010,10.0,39628.0,Control,0.0002523468254769355
4198,Georgia,Murray,2011,15.0,39425.0,Control,0.0003804692454026633
4199,Georgia,Murray,2012,10.0,39380.0,Control,0.00025393600812595224
4200,Georgia,Murray,2013,10.0,39258.0,Control,0.00025472515156146517
4201,Georgia,Murray,2014,10.0,39375.0,Control,0.00025396825396825396
4202,Georgia,Muscogee,2003,13.0,182788.0,Control,7.112064249294265e-05
4203,Georgia,Muscogee,2008,11.0,186646.0,Control,5.893509638567127e-05
4204,Georgia,Muscogee,2009,14.0,190414.0,Control,7.352400558782443e-05
4205,Georgia,Muscogee,2010,23.0,189885.0,Control,0.00012112594465070964
4206,Georgia,Muscogee,2011,21.0,195357.0,Control,0.00010749550822340638
4207,Georgia,Muscogee,2012,21.0,200195.0,Control,0.00010489772471839956
4208,Georgia,Muscogee,2013,11.0,204207.0,Control,5.386690955745885e-05
