State,County,MME,Population,Year,Treatment,_merge,Prescr_rate
Georgia,Chatham,3014467469776.027,278105.0,2013,Control,both,10839314.179090727
Georgia,Chatham,2704815326855.3354,282989.0,2014,Control,both,9558022.844899751
Georgia,Chattooga,21476457651.007347,26168.0,2006,Control,both,820714.5235022679
Georgia,Chattooga,24964333306.547527,26870.0,2007,Control,both,929078.2771323978
Georgia,Chattooga,28389527645.643288,26845.0,2008,Control,both,1057535.0212569672
Georgia,Chattooga,36428862171.773056,26619.0,2009,Control,both,1368528.576271575
Georgia,Chattooga,47195936927.9475,26015.0,2010,Control,both,1814181.7000940805
Georgia,Chattooga,61822294014.978,25678.0,2011,Control,both,2407597.7106853337
Georgia,Chattooga,68484868481.92249,25639.0,2012,Control,both,2671120.8893452357
Georgia,Chattooga,65339135377.5575,25073.0,2013,Control,both,2605956.0235136403
Georgia,Chattooga,39642434040.34203,24892.0,2014,Control,both,1592577.2955303725
Georgia,Cherokee,640887764590.7594,194219.0,2006,Control,both,3299820.1236272426
Georgia,Cherokee,895615987263.8689,203890.0,2007,Control,both,4392643.029397562
Georgia,Cherokee,1123800786308.1228,210115.0,2008,Control,both,5348503.373429421
Georgia,Cherokee,1283387447684.405,215084.0,2009,Control,both,5966912.68380914
Georgia,Cherokee,1656527550629.038,214346.0,2010,Control,both,7728287.6780020995
Georgia,Cherokee,2083339146505.272,217716.0,2011,Control,both,9569067.714386044
Georgia,Cherokee,1602611709613.2317,220779.0,2012,Control,both,7258895.590673169
Georgia,Cherokee,1246712789619.6152,224603.0,2013,Control,both,5550739.703475088
Georgia,Cherokee,1094237924338.233,230720.0,2014,Control,both,4742709.450148375
Georgia,Clarke,435827598977.02966,111524.0,2006,Control,both,3907926.535786285
Georgia,Clarke,609253657428.2574,113457.0,2007,Control,both,5369908.048231995
Georgia,Clarke,711202943427.5043,115154.0,2008,Control,both,6176102.813862343
Georgia,Clarke,732859174904.7355,116342.0,2009,Control,both,6299179.788079416
Georgia,Clarke,834484115945.7554,116714.0,2010,Control,both,7149820.2096214285
Georgia,Clarke,1057352709433.6328,118462.0,2011,Control,both,8925669.914686844
Georgia,Clarke,1171342405990.617,120217.0,2012,Control,both,9743567.099417029
Georgia,Clarke,1033325091570.9172,121121.0,2013,Control,both,8531345.444397893
Georgia,Clarke,964048099452.56,120814.0,2014,Control,both,7979605.835851475
Georgia,Clay,148494715.375,3162.0,2006,Control,both,46962.27557716635
Georgia,Clay,124797588.23999998,3181.0,2007,Control,both,39232.1874379126
Georgia,Clay,212122617.06,3164.0,2008,Control,both,67042.54647914034
Georgia,Clay,254725451.6625,3113.0,2009,Control,both,81826.35774574365
Georgia,Clay,487256537.675,3183.0,2010,Control,both,153080.91035972352
Georgia,Clay,261232980.5125,3150.0,2011,Control,both,82931.10492460318
Georgia,Clay,153484199.4,3101.0,2012,Control,both,49495.065914221224
Georgia,Clay,146926821.275,3032.0,2013,Control,both,48458.714140831136
Georgia,Clay,104923306.5,3097.0,2014,Control,both,33879.014045850825
Georgia,Clayton,385244957349.0677,268907.0,2006,Control,both,1432632.684716529
Georgia,Clayton,465695665316.2339,272705.0,2007,Control,both,1707690.234195317
Georgia,Clayton,605332567140.3883,276009.0,2008,Control,both,2193162.422748491
Georgia,Clayton,691372704586.915,275772.0,2009,Control,both,2507044.6041908353
Georgia,Clayton,909990393078.5276,259424.0,2010,Control,both,3507734.030307634
Georgia,Clayton,1018795517819.3691,262685.0,2011,Control,both,3878392.4389263536
Georgia,Clayton,776372430225.6626,266338.0,2012,Control,both,2914989.337704956
Georgia,Clayton,664249410335.6759,265021.0,2013,Control,both,2506402.927827138
Georgia,Clayton,532231413206.93005,268172.0,2014,Control,both,1984664.3691620678
Georgia,Clinch,1273737824.052,6935.0,2006,Control,both,183668.03519134823
Georgia,Clinch,2010770396.271,6964.0,2007,Control,both,288737.85127383686
Georgia,Clinch,2219746087.028925,7089.0,2008,Control,both,313125.4178345218
Georgia,Clinch,2406295828.35,6988.0,2009,Control,both,344346.8558028048
Georgia,Clinch,3947571328.215,6798.0,2010,Control,both,580695.9882634599
Georgia,Clinch,4727167162.7675,6745.0,2011,Control,both,700840.2020411416
Georgia,Clinch,4878985366.377125,6714.0,2012,Control,both,726688.3178994824
Georgia,Clinch,4143078515.88,6787.0,2013,Control,both,610443.276245764
Georgia,Clinch,2992650706.9025,6816.0,2014,Control,both,439062.60371222126
Georgia,Cobb,6777826135881.483,679699.0,2006,Control,both,9971805.366612991
Georgia,Cobb,8224169425776.125,691496.0,2007,Control,both,11893300.070826331
Georgia,Cobb,9968870806498.36,704822.0,2008,Control,both,14143813.3408128
Georgia,Cobb,11380352040498.36,714692.0,2009,Control,both,15923435.606524711
Georgia,Cobb,13428242406960.293,688078.0,2010,Control,both,19515581.673822287
Georgia,Cobb,16348206902984.658,697534.0,2011,Control,both,23437147.01073304
Georgia,Cobb,14342792706265.44,707846.0,2012,Control,both,20262589.187853627
Georgia,Cobb,12431403290407.371,717935.0,2013,Control,both,17315499.71850846
Georgia,Cobb,10385575721901.389,731018.0,2014,Control,both,14207004.098259399
Georgia,Coffee,89142989696.40645,39881.0,2006,Control,both,2235224.5354029853
Georgia,Coffee,101924405168.57176,40353.0,2007,Control,both,2525819.769746283
Georgia,Coffee,138301800093.80997,40742.0,2008,Control,both,3394575.624510578
Georgia,Coffee,168575543735.73,40868.0,2009,Control,both,4124878.72505946
Georgia,Coffee,464109746351.84247,42356.0,2010,Control,both,10957355.424304524
Georgia,Coffee,501153240375.6632,42955.0,2011,Control,both,11666936.104659835
Georgia,Coffee,304159889065.4305,43081.0,2012,Control,both,7060186.371380202
Georgia,Coffee,265892610022.5716,43078.0,2013,Control,both,6172352.709563388
Georgia,Coffee,188084781932.235,42793.0,2014,Control,both,4395223.095651976
Georgia,Colquitt,13144088743.616283,44101.0,2006,Control,both,298045.1405550052
Georgia,Colquitt,21899658265.55115,44718.0,2007,Control,both,489728.0349199685
Georgia,Colquitt,31089283627.676624,45410.0,2008,Control,both,684635.1822875275
Georgia,Colquitt,31391872554.33551,45596.0,2009,Control,both,688478.6506346064
Georgia,Colquitt,50197959543.52602,45498.0,2010,Control,both,1103300.354818366
Georgia,Colquitt,54443344109.310005,45811.0,2011,Control,both,1188433.8719807472
Georgia,Colquitt,65862165379.89623,46107.0,2012,Control,both,1428463.4736568467
Georgia,Colquitt,61003368975.32025,46307.0,2013,Control,both,1317368.194340386
Georgia,Colquitt,57503841210.41104,46051.0,2014,Control,both,1248699.0773362368
Georgia,Columbia,186009162110.64905,105558.0,2006,Control,both,1762151.2543876262
Georgia,Columbia,238334635345.92,108859.0,2007,Control,both,2189388.4322464843
Georgia,Columbia,269452508731.37787,110491.0,2008,Control,both,2438682.8676668494
Georgia,Columbia,347712771853.91644,112958.0,2009,Control,both,3078248.30338636
Georgia,Columbia,424118657709.54016,124053.0,2010,Control,both,3418850.4728586986
Georgia,Columbia,604852938796.3102,128773.0,2011,Control,both,4697047.819001733
Georgia,Columbia,641504091493.7045,132575.0,2012,Control,both,4838801.368988908
Georgia,Columbia,669402462093.2866,136278.0,2013,Control,both,4912036.147384659
Georgia,Columbia,589476547760.6267,139343.0,2014,Control,both,4230399.429900509
Georgia,Cook,2545807738.3610005,16231.0,2006,Control,both,156848.48366465408
Georgia,Cook,3069000149.2650003,16401.0,2007,Control,both,187122.74551948055
Georgia,Cook,5671915791.599999,16581.0,2008,Control,both,342073.20376334357
Georgia,Cook,6069632672.925,16603.0,2009,Control,both,365574.45479280857
Georgia,Cook,10840560345.705002,17212.0,2010,Control,both,629825.7230830236
Georgia,Cook,13239462906.235,16966.0,2011,Control,both,780352.640942768
Georgia,Cook,13341055020.735,16849.0,2012,Control,both,791800.9983224524
Georgia,Cook,12367261617.605,17020.0,2013,Control,both,726631.1173680964
Georgia,Cook,9788302036.665,17204.0,2014,Control,both,568955.0125938735
Georgia,Coweta,157902795093.92047,114324.0,2006,Control,both,1381186.7595073693
Georgia,Coweta,209599336289.2881,118964.0,2007,Control,both,1761871.963697321
Georgia,Coweta,281305325551.56946,123416.0,2008,Control,both,2279326.2263529
Georgia,Coweta,355864253521.12555,127111.0,2009,Control,both,2799633.8123461036
Georgia,Coweta,440811557176.9848,127317.0,2010,Control,both,3462314.9868201795
Georgia,Coweta,765075175075.3043,129392.0,2011,Control,both,5912847.587758937
Georgia,Coweta,556647476185.899,130762.0,2012,Control,both,4256951.378733111
Georgia,Coweta,464569654926.3146,133089.0,2013,Control,both,3490669.0630053165
Georgia,Coweta,388616092517.15765,135410.0,2014,Control,both,2869921.663962467
Georgia,Crawford,167355529.425,12617.0,2006,Control,both,13264.288612586193
Georgia,Crawford,249248924.0775,12540.0,2007,Control,both,19876.309735047846
Georgia,Crawford,355318809.29999995,12553.0,2008,Control,both,28305.489468652908
Georgia,Crawford,359391223.21,12240.0,2009,Control,both,29362.028040032677
Georgia,Crawford,1062819157.9,12630.0,2010,Control,both,84150.36879651622
Georgia,Crawford,1069759990.975,12639.0,2011,Control,both,84639.6068498299
Georgia,Crawford,1234631782.3875,12659.0,2012,Control,both,97529.96148096217
Georgia,Crawford,820555852.5,12539.0,2013,Control,both,65440.294481218596
Georgia,Crawford,896237558.1374999,12472.0,2014,Control,both,71859.97098600866
Georgia,Crisp,11932847271.0645,21914.0,2006,Control,both,544530.7689634252
Georgia,Crisp,14430996681.749662,22179.0,2007,Control,both,650660.3851278084
Georgia,Crisp,17669412191.22585,22233.0,2008,Control,both,794738.1006263595
Georgia,Crisp,20140346469.783024,22210.0,2009,Control,both,906814.3390267007
Georgia,Crisp,27706559875.54,23439.0,2010,Control,both,1182070.902151969
Georgia,Crisp,32964440671.34257,23790.0,2011,Control,both,1385642.735239284
Georgia,Crisp,39928534896.35996,23670.0,2012,Control,both,1686883.6035640035
Georgia,Crisp,50073024834.4913,23242.0,2013,Control,both,2154419.7932403106
Georgia,Crisp,52272294600.24,22988.0,2014,Control,both,2273894.8407969372
Georgia,Dade,5855971933.224,16018.0,2006,Control,both,365586.96049594204
Georgia,Dade,9162693263.0745,16195.0,2007,Control,both,565772.9708598023
Georgia,Dade,12159282522.387,16132.0,2008,Control,both,753736.8288114927
Georgia,Dade,14443785781.6,16127.0,2009,Control,both,895627.5675327091
Georgia,Dade,21672421046.04,16633.0,2010,Control,both,1302977.2768616606
Georgia,Dade,19460365888.497524,16578.0,2011,Control,both,1173866.925352728
Georgia,Dade,18121952751.6,16539.0,2012,Control,both,1095710.3060402684
Georgia,Dade,14044423708.38,16481.0,2013,Control,both,852158.467834476
Georgia,Dade,5843116274.6,16364.0,2014,Control,both,357071.3929723784
Georgia,Dawson,20813101264.858,20721.0,2006,Control,both,1004444.8272215627
Georgia,Dawson,27076865629.863075,21602.0,2007,Control,both,1253442.534481209
Georgia,Dawson,31139356102.85662,22104.0,2008,Control,both,1408765.6579287287
Georgia,Dawson,34125812015.78815,22555.0,2009,Control,both,1513004.3012985215
Georgia,Dawson,37442406698.42055,22330.0,2010,Control,both,1676775.938128999
Georgia,Dawson,37017575636.70442,22202.0,2011,Control,both,1667308.1540719045
Georgia,Dawson,35191726317.584724,22365.0,2012,Control,both,1573517.8322193036
Georgia,Dawson,34245446361.375,22589.0,2013,Control,both,1516023.1245905086
Georgia,Dawson,31181190167.074512,22896.0,2014,Control,both,1361861.9045717379
Georgia,Decatur,12775535174.43,28377.0,2006,Control,both,450207.3924104028
Georgia,Decatur,17065893126.915762,28543.0,2007,Control,both,597901.1711073035
Georgia,Decatur,22654268726.513,28754.0,2008,Control,both,787864.9484076302
Georgia,Decatur,28029976307.87681,28838.0,2009,Control,both,971980.5918536934
Georgia,Decatur,26096654686.501347,27842.0,2010,Control,both,937312.5022089414
Georgia,Decatur,33175011136.770317,27652.0,2011,Control,both,1199732.7910013858
Georgia,Decatur,37722199692.53925,27455.0,2012,Control,both,1373964.658260399
Georgia,Decatur,40590882292.41,27369.0,2013,Control,both,1483097.0182472873
Georgia,Decatur,25192715406.32,27239.0,2014,Control,both,924876.6623708653
Georgia,DeKalb,1643946512295.611,727078.0,2006,Control,both,2261031.8456831467
Georgia,DeKalb,2087403117674.5027,733746.0,2007,Control,both,2844857.9176915484
Georgia,DeKalb,2654252482107.0195,740426.0,2008,Control,both,3584764.017075332
Georgia,DeKalb,3014003683454.7207,747274.0,2009,Control,both,4033331.393109784
Georgia,DeKalb,3754093882767.5664,691893.0,2010,Control,both,5425830.1251314385
Georgia,DeKalb,4673687297299.44,698096.0,2011,Control,both,6694906.284091931
Georgia,DeKalb,4643637836738.975,708640.0,2012,Control,both,6552886.990205146
Georgia,DeKalb,4556883226107.627,715824.0,2013,Control,both,6365926.856472579
Georgia,DeKalb,4112353719019.525,724222.0,2014,Control,both,5678305.435376894
Georgia,Dodge,19939309586.033176,19686.0,2006,Control,both,1012867.4990365324
Georgia,Dodge,27465384881.54464,19772.0,2007,Control,both,1389105.0415509124
Georgia,Dodge,31457100447.63,19764.0,2008,Control,both,1591636.3310883425
Georgia,Dodge,29105336645.412502,19749.0,2009,Control,both,1473762.5523020155
Georgia,Dodge,34732419682.399994,21796.0,2010,Control,both,1593522.6501376396
Georgia,Dodge,45084519882.33532,21442.0,2011,Control,both,2102626.615163479
Georgia,Dodge,46824323116.2975,21336.0,2012,Control,both,2194615.819099058
Georgia,Dodge,47336786844.5252,21249.0,2013,Control,both,2227718.332369768
Georgia,Dodge,36437086375.62,20992.0,2014,Control,both,1735760.5933508005
Georgia,Dooly,192377312.336,11702.0,2006,Control,both,16439.69512356862
Georgia,Dooly,132006689.95600002,11536.0,2007,Control,both,11443.020973994453
Georgia,Dooly,152552460.57000002,11517.0,2008,Control,both,13245.850531388385
Georgia,Dooly,114751820.49,11819.0,2009,Control,both,9709.097257805228
Georgia,Dooly,378268188.0,14918.0,2010,Control,both,25356.494704383967
Georgia,Dooly,280771519.1625,14557.0,2011,Control,both,19287.732304904857
Georgia,Dooly,292000204.08,14343.0,2012,Control,both,20358.377193055843
Georgia,Dooly,525106654.87500006,14325.0,2013,Control,both,36656.66002617801
Georgia,Dooly,573750820.26,14203.0,2014,Control,both,40396.45288037739
Georgia,Dougherty,114331052173.15157,94990.0,2006,Control,both,1203611.455660086
Georgia,Dougherty,127671217571.14476,95301.0,2007,Control,both,1339662.9371270475
Georgia,Dougherty,162709649566.36606,95322.0,2008,Control,both,1706947.4996996082
Georgia,Dougherty,204673122445.5351,95859.0,2009,Control,both,2135147.6903111353
Georgia,Dougherty,267251856776.00903,94565.0,2010,Control,both,2826118.0857189135
Georgia,Dougherty,338732216927.5505,94889.0,2011,Control,both,3569773.2817033636
Georgia,Dougherty,377870204130.1308,94587.0,2012,Control,both,3994948.6095354627
Georgia,Dougherty,313986272926.82153,93225.0,2013,Control,both,3368047.9799069082
Georgia,Dougherty,285936495887.955,92515.0,2014,Control,both,3090704.1656807545
Georgia,Douglas,431087065464.0352,118777.0,2006,Control,both,3629381.660288063
Georgia,Douglas,549416520727.1884,124324.0,2007,Control,both,4419231.369061391
Georgia,Douglas,711358942388.7506,128111.0,2008,Control,both,5552676.525737451
Georgia,Douglas,932121435634.8406,129703.0,2009,Control,both,7186583.468654083
Georgia,Douglas,1157350155870.5442,132403.0,2010,Control,both,8741117.315095158
Georgia,Douglas,1460878119829.8372,133232.0,2011,Control,both,10964919.23734416
Georgia,Douglas,983975369707.3286,133810.0,2012,Control,both,7353526.415868236
Georgia,Douglas,840420121209.6549,136360.0,2013,Control,both,6163245.242077258
Georgia,Douglas,693378450229.0157,138466.0,2014,Control,both,5007571.896559558
Georgia,Early,436740595.75,11974.0,2006,Control,both,36474.0768122599
Georgia,Early,956511864.38495,11807.0,2007,Control,both,81012.26936435589
Georgia,Early,1187737817.1220126,11698.0,2008,Control,both,101533.40888374188
Georgia,Early,1120960255.1146126,11568.0,2009,Control,both,96901.82011709998
Georgia,Early,1202663949.2683873,11008.0,2010,Control,both,109253.62911231717
Georgia,Early,1448374462.6162,10744.0,2011,Control,both,134807.7496850521
Georgia,Early,1697478120.0,10608.0,2012,Control,both,160018.67647058822
Georgia,Early,2161582029.0519,10509.0,2013,Control,both,205688.6505901513
Georgia,Early,1933756632.0,10458.0,2014,Control,both,184906.92598967298
Georgia,Effingham,23230973529.104828,48787.0,2006,Control,both,476171.38846628874
Georgia,Effingham,36583852872.03533,50838.0,2007,Control,both,719616.2884463458
Georgia,Effingham,44178677203.256,52110.0,2008,Control,both,847796.53047891
Georgia,Effingham,54894504709.44,53541.0,2009,Control,both,1025279.7801580098
Georgia,Effingham,57838643320.36314,52250.0,2010,Control,both,1106959.6807725
Georgia,Effingham,75821751390.22,52699.0,2011,Control,both,1438770.211772899
Georgia,Effingham,84447287085.72,53383.0,2012,Control,both,1581913.4759327876
Georgia,Effingham,93539891822.3625,54513.0,2013,Control,both,1715918.9885414948
Georgia,Effingham,92898445092.0325,55447.0,2014,Control,both,1675445.8328139035
Georgia,Elbert,19298061292.263,20679.0,2006,Control,both,933220.2375483825
Georgia,Elbert,24699454372.01,20613.0,2007,Control,both,1198246.4644646582
Georgia,Elbert,34237802931.858,20575.0,2008,Control,both,1664048.7451692831
Georgia,Elbert,34401551321.655,20372.0,2009,Control,both,1688668.335050805
Georgia,Elbert,41000422573.3625,20166.0,2010,Control,both,2033146.0167292722
Georgia,Elbert,39690487758.03751,19818.0,2011,Control,both,2002749.4075102187
Georgia,Elbert,41028362249.9352,19584.0,2012,Control,both,2094993.9874354168
Georgia,Elbert,51594959899.53594,19507.0,2013,Control,both,2644945.9117002073
Georgia,Elbert,53903005824.4976,19413.0,2014,Control,both,2776644.8165918505
Georgia,Emanuel,22534296992.92,22455.0,2006,Control,both,1003531.3735435314
Georgia,Emanuel,25520589314.556004,22554.0,2007,Control,both,1131532.73541527
Georgia,Emanuel,34436126336.625,22973.0,2008,Control,both,1498982.559379489
Georgia,Emanuel,23838074956.13696,23075.0,2009,Control,both,1033069.3372107025
Georgia,Emanuel,40655359543.8,22598.0,2010,Control,both,1799068.9239667228
Georgia,Emanuel,42846250422.72322,22581.0,2011,Control,both,1897446.9874107975
Georgia,Emanuel,45065602315.9936,22847.0,2012,Control,both,1972495.3961567646
Georgia,Emanuel,35309974301.72239,22808.0,2013,Control,both,1548139.8764346892
Georgia,Emanuel,26267223570.805,22710.0,2014,Control,both,1156636.8811450903
Georgia,Evans,5554734584.352,11307.0,2006,Control,both,491265.1087248607
Georgia,Evans,8816707138.32,11395.0,2007,Control,both,773734.7203440105
Georgia,Evans,10094179026.2175,11587.0,2008,Control,both,871164.1517405283
Georgia,Evans,10240852450.365002,11695.0,2009,Control,both,875660.7482141942
Georgia,Evans,13763401113.195,11000.0,2010,Control,both,1251218.2830177273
Georgia,Evans,16259610793.28,10968.0,2011,Control,both,1482459.0438803793
Georgia,Evans,13512995408.675,10661.0,2012,Control,both,1267516.6878036768
Georgia,Evans,12269131623.26,10791.0,2013,Control,both,1136978.1876804745
Georgia,Evans,11700475105.9875,10864.0,2014,Control,both,1076995.131258054
Georgia,Fannin,23199054643.935,22233.0,2006,Control,both,1043451.3850553232
Georgia,Fannin,43401257458.947,22555.0,2007,Control,both,1924241.075546309
Georgia,Fannin,55376733190.04749,22701.0,2008,Control,both,2439396.2023720318
Georgia,Fannin,83131266399.20538,22945.0,2009,Control,both,3623066.7421750003
Georgia,Fannin,132953983963.46072,23682.0,2010,Control,both,5614136.642321625
Georgia,Fannin,80043047019.45442,23508.0,2011,Control,both,3404927.982791153
Georgia,Fannin,72683574376.57718,23468.0,2012,Control,both,3097135.434488545
Georgia,Fannin,66828768949.06966,23719.0,2013,Control,both,2817520.5088355183
Georgia,Fannin,48271645698.5,23713.0,2014,Control,both,2035661.691835702
Georgia,Fayette,206247333557.1008,104842.0,2006,Control,both,1967220.518085317
Georgia,Fayette,248890140994.23053,105933.0,2007,Control,both,2349505.262705961
Georgia,Fayette,284814075694.27985,106398.0,2008,Control,both,2676874.3368698647
Georgia,Fayette,321512580505.64496,106788.0,2009,Control,both,3010755.7076230003
Georgia,Fayette,321748121170.1376,106567.0,2010,Control,both,3019209.710042861
Georgia,Fayette,385718963898.436,107207.0,2011,Control,both,3597889.7264025295
Georgia,Fayette,421425830178.3399,107411.0,2012,Control,both,3923488.56428429
Georgia,Fayette,426174716117.475,108295.0,2013,Control,both,3935312.951821183
Georgia,Fayette,354676259665.56647,109648.0,2014,Control,both,3234680.6112794257
Georgia,Floyd,559495516485.5592,94973.0,2006,Control,both,5891100.802181243
Georgia,Floyd,775370905325.8582,95117.0,2007,Control,both,8151759.468085181
Georgia,Floyd,943936375021.9417,95696.0,2008,Control,both,9863906.27635368
Georgia,Floyd,1067168352891.2924,96250.0,2009,Control,both,11087463.406662777
Georgia,Floyd,1151498458242.0027,96317.0,2010,Control,both,11955298.21570442
Georgia,Floyd,1373289869821.2876,96208.0,2011,Control,both,14274175.430538911
Georgia,Floyd,1371477952995.6948,96034.0,2012,Control,both,14281170.762393473
Georgia,Floyd,1272142199278.1567,96039.0,2013,Control,both,13246100.01434997
Georgia,Floyd,905368468625.7224,96061.0,2014,Control,both,9424932.788808387
Georgia,Forsyth,176801331791.0609,148196.0,2006,Control,both,1193023.6429529875
Georgia,Forsyth,260243656890.0399,158369.0,2007,Control,both,1643273.9796932472
Georgia,Forsyth,339043157576.4581,168098.0,2008,Control,both,2016937.4863261795
Georgia,Forsyth,513418751963.7092,174520.0,2009,Control,both,2941890.625508304
Georgia,Forsyth,664896484323.394,175511.0,2010,Control,both,3788346.510038653
Georgia,Forsyth,754953774691.6837,182341.0,2011,Control,both,4140340.2125231503
Georgia,Forsyth,737802558251.018,187628.0,2012,Control,both,3932262.5527694053
Georgia,Forsyth,684202505838.179,194891.0,2013,Control,both,3510693.1866437085
Georgia,Forsyth,591085913886.3276,203882.0,2014,Control,both,2899156.9333552136
Georgia,Franklin,43969182480.19196,21646.0,2006,Control,both,2031284.4165292415
Georgia,Franklin,50872646185.8925,21833.0,2007,Control,both,2330080.4372231257
Georgia,Franklin,58959077150.375,21804.0,2008,Control,both,2704048.6676928545
Georgia,Franklin,68462967283.55,21748.0,2009,Control,both,3148012.10610401
Georgia,Franklin,82405954737.33499,22084.0,2010,Control,both,3731477.754815024
Georgia,Franklin,97374587081.3769,21980.0,2011,Control,both,4430144.999152726
Georgia,Franklin,96370107742.293,21944.0,2012,Control,both,4391638.158143137
Georgia,Franklin,106484846998.938,22064.0,2013,Control,both,4826180.520256436
Georgia,Franklin,76446947871.56999,22250.0,2014,Control,both,3435817.8818683145
Georgia,Fulton,5535688623294.098,963596.0,2006,Control,both,5744823.165822707
Georgia,Fulton,7195883708252.211,990790.0,2007,Control,both,7262773.855461007
Georgia,Fulton,8294647564509.0,1013356.0,2008,Control,both,8185324.372193977
Georgia,Fulton,10313825894595.648,1033756.0,2009,Control,both,9977040.901910748
Georgia,Fulton,13631315473184.72,920581.0,2010,Control,both,14807296.124061566
Georgia,Fulton,16064245915874.662,950233.0,2011,Control,both,16905586.22556222
Georgia,Fulton,14289457983803.455,977816.0,2012,Control,both,14613647.131774746
Georgia,Fulton,12638230176024.572,984440.0,2013,Control,both,12837989.289367124
Georgia,Fulton,10987228485674.084,996463.0,2014,Control,both,11026228.255012061
Georgia,Gilmer,33020365172.171223,28153.0,2006,Control,both,1172889.7514357697
Georgia,Gilmer,44765511022.37295,28578.0,2007,Control,both,1566432.606283608
Georgia,Gilmer,63838770674.1858,28918.0,2008,Control,both,2207579.039843205
Georgia,Gilmer,64752361710.23675,29021.0,2009,Control,both,2231224.3447929686
Georgia,Gilmer,74410973159.47632,28292.0,2010,Control,both,2630106.5021729222
Georgia,Gilmer,83835944977.27,28280.0,2011,Control,both,2964495.9327181755
Georgia,Gilmer,84066313098.20801,28213.0,2012,Control,both,2979701.311388651
Georgia,Gilmer,102807667438.90244,28607.0,2013,Control,both,3593794.0867236145
Georgia,Gilmer,87781699154.2175,28866.0,2014,Control,both,3041006.6914091837
Georgia,Glynn,169160574122.35803,73447.0,2006,Control,both,2303165.195615315
Georgia,Glynn,239794060847.21292,74753.0,2007,Control,both,3207818.560421828
Georgia,Glynn,289462972822.5591,76044.0,2008,Control,both,3806519.5521350675
Georgia,Glynn,359448208816.56604,76820.0,2009,Control,both,4679096.704198985
Georgia,Glynn,535006748410.3577,79626.0,2010,Control,both,6718995.65983922
Georgia,Glynn,501243300760.7189,80215.0,2011,Control,both,6248747.749931046
Georgia,Glynn,367134435672.8187,80985.0,2012,Control,both,4533363.408937689
Georgia,Glynn,286681041261.7368,81592.0,2013,Control,both,3513592.524533494
Georgia,Glynn,219127355050.0172,82343.0,2014,Control,both,2661153.407697281
Georgia,Gordon,62479807546.572,50931.0,2006,Control,both,1226753.9916077044
Georgia,Gordon,85446503241.6525,52005.0,2007,Control,both,1643044.000416354
Georgia,Gordon,103175333445.5,52964.0,2008,Control,both,1948027.5931859377
Georgia,Gordon,111424037227.0,53292.0,2009,Control,both,2090821.0843466187
Georgia,Gordon,167951850553.125,55186.0,2010,Control,both,3043377.8594774944
Georgia,Gordon,169774884821.78998,55490.0,2011,Control,both,3059558.20547468
Georgia,Gordon,176835676260.50006,55703.0,2012,Control,both,3174616.7398614087
Georgia,Gordon,212299853483.36,55763.0,2013,Control,both,3807181.347548733
Georgia,Gordon,170068899638.63632,55917.0,2014,Control,both,3041452.503507633
Georgia,Grady,2655107364.6495,24621.0,2006,Control,both,107839.13588601194
Georgia,Grady,4031652630.2035,24911.0,2007,Control,both,161842.2636667938
Georgia,Grady,4879899420.9225,25056.0,2008,Control,both,194759.71507513168
Georgia,Grady,5239067222.44,25187.0,2009,Control,both,208006.79804819945
Georgia,Grady,9561093210.865788,25011.0,2010,Control,both,382275.5272026623
Georgia,Grady,14630107449.7935,25160.0,2011,Control,both,581482.8080204094
Georgia,Grady,20164040759.157078,25346.0,2012,Control,both,795551.2017342807
Georgia,Grady,18108099030.615,25194.0,2013,Control,both,718746.4884740415
Georgia,Grady,15439423242.795,25308.0,2014,Control,both,610060.9784572072
Georgia,Greene,4851088709.877025,15486.0,2006,Control,both,313256.4064236746
Georgia,Greene,6564453440.979,15736.0,2007,Control,both,417161.5048919039
Georgia,Greene,9231893463.250011,15765.0,2008,Control,both,585594.2571043458
Georgia,Greene,11078342971.187277,15743.0,2009,Control,both,703699.6106960095
Georgia,Greene,13421170935.54404,15994.0,2010,Control,both,839137.860169066
Georgia,Greene,18904215342.870422,16069.0,2011,Control,both,1176440.0611656245
Georgia,Greene,21056646988.443413,16141.0,2012,Control,both,1304544.141530476
Georgia,Greene,25963395166.800003,16262.0,2013,Control,both,1596568.3905300703
Georgia,Greene,27238386967.273987,16474.0,2014,Control,both,1653416.7152649015
Georgia,Gwinnett,4304052885257.1577,746975.0,2006,Control,both,5761977.154867509
Georgia,Gwinnett,5438826746532.523,772464.0,2007,Control,both,7040880.541400665
Georgia,Gwinnett,6255823532069.029,790519.0,2008,Control,both,7913565.052919702
Georgia,Gwinnett,6778825610819.234,808167.0,2009,Control,both,8387902.0187897235
Georgia,Gwinnett,8675281788224.948,805321.0,2010,Control,both,10772451.964154601
Georgia,Gwinnett,11241600919828.72,824790.0,2011,Control,both,13629652.29916551
Georgia,Gwinnett,11015474256260.994,839758.0,2012,Control,both,13117438.900565393
Georgia,Gwinnett,10030298759532.922,858071.0,2013,Control,both,11689357.593407681
Georgia,Gwinnett,8956443234797.95,877726.0,2014,Control,both,10204144.841098417
Georgia,Habersham,48758256156.10775,40873.0,2006,Control,both,1192920.9051478421
Georgia,Habersham,68258664794.86594,42164.0,2007,Control,both,1618884.944380655
Georgia,Habersham,89540939888.05194,42975.0,2008,Control,both,2083558.8106585676
Georgia,Habersham,105258009062.4472,43613.0,2009,Control,both,2413454.911665036
