,State,County,Year,Treatment,death_prop
1123,Virginia,Chesapeake city,2008,Control,4.992760497278945e-05
1124,Virginia,Chesapeake city,2009,Control,8.091524128475421e-05
1125,Virginia,Chesapeake city,2010,Control,5.400321319118488e-05
1126,Virginia,Chesapeake city,2011,Control,5.325002662501331e-05
1127,Virginia,Chesapeake city,2012,Control,5.257830881869685e-05
1128,Virginia,Chesapeake city,2013,Control,0.00012146714964319025
1129,Virginia,Chesapeake city,2014,Control,7.709472800551655e-05
1130,Virginia,Chesapeake city,2015,Control,0.0001529123429993756
1131,New Hampshire,Cheshire,2011,Control,0.00013019646646790007
1132,New Hampshire,Cheshire,2012,Control,0.00014329820356161172
1133,New Hampshire,Cheshire,2013,Control,0.00015691197238349287
1134,New Hampshire,Cheshire,2014,Control,0.00013124565248776135
1135,Pennsylvania,Chester,2003,Control,3.509718630244562e-05
1136,Pennsylvania,Chester,2004,Control,6.251347273119207e-05
1137,Pennsylvania,Chester,2005,Control,5.93771338657483e-05
1138,Pennsylvania,Chester,2006,Control,6.247396917950854e-05
1139,Pennsylvania,Chester,2007,Control,8.204000680932057e-05
1140,Pennsylvania,Chester,2008,Control,9.933486187386094e-05
1141,Pennsylvania,Chester,2009,Control,9.821725657153623e-05
1142,Pennsylvania,Chester,2010,Control,0.00011024562725752977
1143,Pennsylvania,Chester,2011,Control,0.00012705925328865083
1144,Pennsylvania,Chester,2012,Control,0.00010860378967987552
1145,Pennsylvania,Chester,2013,Control,8.437593205971461e-05
1146,Pennsylvania,Chester,2014,Control,0.00013247845763903905
1147,Pennsylvania,Chester,2015,Control,0.0001783156535947079
1148,Virginia,Chesterfield,2003,Control,4.37746916620156e-05
1149,Virginia,Chesterfield,2005,Control,4.541421255248835e-05
1150,Virginia,Chesterfield,2006,Control,4.423213021939137e-05
1151,Virginia,Chesterfield,2007,Control,4.676565396756468e-05
1152,Virginia,Chesterfield,2008,Control,8.556797388202151e-05
1153,Virginia,Chesterfield,2009,Control,5.869501418462843e-05
1154,Virginia,Chesterfield,2010,Control,5.375732048217154e-05
1155,Virginia,Chesterfield,2011,Control,7.48724828027266e-05
1156,Virginia,Chesterfield,2012,Control,5.862370063652997e-05
1157,Virginia,Chesterfield,2013,Control,8.537756704425912e-05
1158,Virginia,Chesterfield,2014,Control,6.614691229220098e-05
1159,Virginia,Chesterfield,2015,Control,9.234793125739156e-05
1160,Alabama,Chilton,2006,Control,0.00031084861672365556
1161,Alabama,Chilton,2010,Control,0.00022913181953577893
1162,Vermont,Chittenden,2006,Control,9.982895971568712e-05
1163,Vermont,Chittenden,2011,Control,8.24109644618564e-05
1164,Vermont,Chittenden,2012,Control,8.818786534972788e-05
1165,Vermont,Chittenden,2013,Control,8.753775065496996e-05
1166,Vermont,Chittenden,2014,Control,8.087443932239662e-05
1167,Vermont,Chittenden,2015,Control,0.0001363225142828816
1168,Missouri,Christian,2010,Control,0.00019374338043450182
1169,Missouri,Christian,2012,Control,0.00018808069915865233
1170,Oregon,Clackamas,2003,Control,7.871138222809434e-05
1171,Oregon,Clackamas,2004,Control,7.762489985001761e-05
1172,Oregon,Clackamas,2005,Control,6.29428232866553e-05
1173,Oregon,Clackamas,2006,Control,9.166965491767256e-05
1174,Oregon,Clackamas,2007,Control,8.519474987353905e-05
1175,Oregon,Clackamas,2008,Control,6.557738262304284e-05
1176,Oregon,Clackamas,2009,Control,8.287085354389436e-05
1177,Oregon,Clackamas,2010,Control,0.00011436413540713633
1178,Oregon,Clackamas,2011,Control,8.955145257723813e-05
1179,Oregon,Clackamas,2012,Control,5.738297134242245e-05
1180,Oregon,Clackamas,2013,Control,9.791013395652274e-05
1181,Oregon,Clackamas,2014,Control,0.00011660211303307444
1182,Oregon,Clackamas,2015,Control,6.475474141688356e-05
1183,Tennessee,Claiborne,2014,Control,0.0003162155325069567
1184,Tennessee,Claiborne,2015,Control,0.00034690466429089533
1185,Indiana,Clark,2003,Control,0.0002016311963787037
1186,Indiana,Clark,2004,Control,0.00010971583598479937
1187,Indiana,Clark,2006,Control,9.630756784868155e-05
1188,Indiana,Clark,2007,Control,0.00011388548814167355
1189,Indiana,Clark,2008,Control,0.00014013452914798206
1190,Indiana,Clark,2010,Control,0.00017236374192611945
1191,Indiana,Clark,2011,Control,0.00025996611476159317
1192,Indiana,Clark,2012,Control,0.0002680773492511706
1193,Indiana,Clark,2013,Control,0.0001684830319851735
1194,Indiana,Clark,2014,Control,0.00020122308641219236
1195,Indiana,Clark,2015,Control,0.00030336913089077847
1196,Kentucky,Clark,2006,Control,0.00031277545565697065
1197,Kentucky,Clark,2008,Control,0.0003355047949226941
1198,Kentucky,Clark,2009,Control,0.0003595232169031223
1199,Kentucky,Clark,2011,Control,0.0003383617651205414
1200,Kentucky,Clark,2012,Control,0.00047545797790518807
1201,Kentucky,Clark,2013,Control,0.0002809067670440181
1202,Kentucky,Clark,2015,Control,0.00036356517604944487
1203,Nevada,Clark,2003,Control,0.00015703238045830569
1204,Nevada,Clark,2004,Control,0.0001773055028462998
1205,Nevada,Clark,2005,Control,0.00019662392047030568
1206,Nevada,Clark,2006,Control,0.00018896266806289083
1207,Nevada,Clark,2007,Control,0.00020939446926660266
1208,Nevada,Clark,2008,Control,0.0001910496180870239
1209,Nevada,Clark,2009,Control,0.00020443191576354007
1210,Nevada,Clark,2010,Control,0.0001983324697927349
1211,Nevada,Clark,2011,Control,0.00022823274657015488
1212,Nevada,Clark,2012,Control,0.00020968830009348395
1213,Nevada,Clark,2013,Control,0.00021642449964775557
1214,Nevada,Clark,2014,Control,0.00019138330499636082
1215,Nevada,Clark,2015,Control,0.00020569311249616395
1216,Ohio,Clark,2003,Control,7.751118627347356e-05
1217,Ohio,Clark,2004,Control,0.0001765973227845866
1218,Ohio,Clark,2005,Control,0.00010597486276255272
1219,Ohio,Clark,2006,Control,0.00012777284826974268
1220,Ohio,Clark,2007,Control,0.00014266658106671802
1221,Ohio,Clark,2008,Control,0.00013589094394140955
1222,Ohio,Clark,2009,Control,8.59161887578667e-05
1223,Ohio,Clark,2010,Control,0.00014457866163532923
1224,Ohio,Clark,2011,Control,0.0002468060394889663
1225,Ohio,Clark,2012,Control,0.00026240405851610504
1226,Ohio,Clark,2013,Control,0.0002047681731753693
1227,Ohio,Clark,2014,Control,0.0002784249937720725
1228,Ohio,Clark,2015,Control,0.0005222162563714061
1229,Georgia,Clarke,2011,Control,0.00010973983218247202
1230,Georgia,Clarke,2012,Control,9.981949308334096e-05
1231,Georgia,Clarke,2015,Control,8.0702433985409e-05
1232,Oregon,Clatsop,2011,Control,0.0002956194571351787
1233,Kentucky,Clay,2004,Control,0.0004146280786134837
1234,Kentucky,Clay,2010,Control,0.0007363092498849517
1235,Kentucky,Clay,2011,Control,0.001157193112386595
1236,Minnesota,Clay,2015,Control,0.00019254219883191065
1237,Missouri,Clay,2003,Control,0.00010184336490477646
1238,Missouri,Clay,2004,Control,5.48119948576383e-05
1239,Missouri,Clay,2005,Control,5.349830264476154e-05
1240,Missouri,Clay,2007,Control,0.00011455068638771284
1241,Missouri,Clay,2008,Control,9.849129247436988e-05
1242,Missouri,Clay,2009,Control,0.00010509813538391473
1243,Missouri,Clay,2010,Control,0.00010363207908479356
1244,Missouri,Clay,2011,Control,7.99918230580874e-05
1245,Missouri,Clay,2012,Control,0.00010110512295262126
1246,Missouri,Clay,2013,Control,0.00010852484350717567
1247,Missouri,Clay,2014,Control,6.858210778535515e-05
1248,Missouri,Clay,2015,Control,0.00013580210238629757
1249,Georgia,Clayton,2003,Control,6.977203924289585e-05
1250,Georgia,Clayton,2004,Control,6.861952759267448e-05
1251,Georgia,Clayton,2005,Control,6.418339839768034e-05
1252,Georgia,Clayton,2006,Control,6.693764015068406e-05
1253,Georgia,Clayton,2007,Control,6.967235657578702e-05
1254,Georgia,Clayton,2008,Control,4.709991340862073e-05
1255,Georgia,Clayton,2009,Control,6.889749503212799e-05
1256,Georgia,Clayton,2010,Control,7.323917602072283e-05
1257,Georgia,Clayton,2011,Control,7.613681786169747e-05
1258,Georgia,Clayton,2012,Control,0.00011263882735471469
1259,Georgia,Clayton,2013,Control,6.0372574248833114e-05
1260,Georgia,Clayton,2014,Control,5.9663201229061945e-05
1261,Georgia,Clayton,2015,Control,8.030515960650471e-05
1262,Pennsylvania,Clearfield,2004,Control,0.00017043656107715906
1263,Pennsylvania,Clearfield,2005,Control,0.00013423965439390796
1264,Pennsylvania,Clearfield,2007,Control,0.00012063453766813439
1265,Pennsylvania,Clearfield,2013,Control,0.00019613852283174992
1266,Pennsylvania,Clearfield,2015,Control,0.00014815912289799243
1267,Ohio,Clermont,2003,Control,5.9596692925330765e-05
1268,Ohio,Clermont,2004,Control,0.00013883326658657054
1269,Ohio,Clermont,2005,Control,0.00011623238022781547
1270,Ohio,Clermont,2006,Control,0.00016157699143641945
1271,Ohio,Clermont,2007,Control,0.00020106098334287084
1272,Ohio,Clermont,2008,Control,0.00019957322034418705
1273,Ohio,Clermont,2009,Control,0.00011712941272330978
1274,Ohio,Clermont,2010,Control,0.00025334029174668
1275,Ohio,Clermont,2011,Control,0.00023160385670770083
1276,Ohio,Clermont,2012,Control,0.00028608425934290965
1277,Ohio,Clermont,2013,Control,0.0003246445142568887
1278,Ohio,Clermont,2014,Control,0.0003972687771570453
1279,Ohio,Clermont,2015,Control,0.0005050179974551053
1280,North Carolina,Cleveland,2003,Control,0.00012290296810667977
1281,North Carolina,Cleveland,2005,Control,0.0001026694045174538
1282,North Carolina,Cleveland,2006,Control,0.00011265874641540353
1283,North Carolina,Cleveland,2007,Control,0.00010172215610282076
1284,North Carolina,Cleveland,2008,Control,0.0001817557606478583
1285,North Carolina,Cleveland,2009,Control,0.00013095070209722586
1286,North Carolina,Cleveland,2010,Control,0.0001835273965619201
1287,North Carolina,Cleveland,2011,Control,0.00010250312634535354
1288,North Carolina,Cleveland,2012,Control,0.00013341543513957306
1289,North Carolina,Cleveland,2013,Control,0.0001443209698369173
1290,North Carolina,Cleveland,2014,Control,0.00013401094766357066
1291,North Carolina,Cleveland,2015,Control,0.00023740955212171884
1292,Oklahoma,Cleveland,2003,Control,6.833744117285272e-05
1293,Oklahoma,Cleveland,2004,Control,4.496948820225477e-05
1294,Oklahoma,Cleveland,2005,Control,6.642017402085593e-05
1295,Oklahoma,Cleveland,2006,Control,0.00010758287108559724
1296,Oklahoma,Cleveland,2007,Control,0.00010173543699609166
1297,Oklahoma,Cleveland,2008,Control,0.00012470486515247248
1298,Oklahoma,Cleveland,2009,Control,0.00015127417831545983
1299,Oklahoma,Cleveland,2010,Control,0.00012120975152000939
1300,Oklahoma,Cleveland,2011,Control,0.00010688205946459722
1301,Oklahoma,Cleveland,2012,Control,0.00016523153068236866
1302,Oklahoma,Cleveland,2013,Control,0.0001443583640866002
1303,Oklahoma,Cleveland,2014,Control,0.00011473450066434977
1304,Oklahoma,Cleveland,2015,Control,0.0001603159681991416
1305,Kentucky,Clinton,2012,Control,0.0009755145839430299
1306,New York,Clinton,2011,Control,0.00013439053890606102
1307,Ohio,Clinton,2004,Control,0.0002870950763194411
1308,Ohio,Clinton,2008,Control,0.0002317389692250649
1309,Ohio,Clinton,2012,Control,0.0002628811777076761
1310,Ohio,Clinton,2013,Control,0.0003818433487661687
1311,Ohio,Clinton,2014,Control,0.00031041069723018147
1312,Ohio,Clinton,2015,Control,0.000500990051768972
1313,Georgia,Cobb,2003,Control,5.28101196615182e-05
1314,Georgia,Cobb,2004,Control,6.744762844940968e-05
1315,Georgia,Cobb,2005,Control,6.047393422250175e-05
1316,Georgia,Cobb,2006,Control,7.209073428090964e-05
1317,Georgia,Cobb,2007,Control,6.507629834445897e-05
1318,Georgia,Cobb,2008,Control,8.512787625811907e-05
1319,Georgia,Cobb,2009,Control,9.934349342094217e-05
1320,Georgia,Cobb,2010,Control,7.266618028769994e-05
1321,Georgia,Cobb,2011,Control,9.318542178589143e-05
1322,Georgia,Cobb,2012,Control,0.00010878072349070278
1323,Georgia,Cobb,2013,Control,0.00014485991071615118
1324,Georgia,Cobb,2014,Control,0.00016278668924705
1325,Georgia,Cobb,2015,Control,0.00013489196502521132
1326,Arizona,Cochise,2003,Control,9.077780070146482e-05
1327,Arizona,Cochise,2005,Control,7.959438700382849e-05
1328,Arizona,Cochise,2006,Control,0.00010256329338624547
1329,Arizona,Cochise,2007,Control,0.0001017724055865222
1330,Arizona,Cochise,2008,Control,9.343975082733113e-05
1331,Arizona,Cochise,2009,Control,0.00010809308358683735
1332,Arizona,Cochise,2010,Control,0.0001522695780609992
1333,Arizona,Cochise,2012,Control,0.00011373286424845323
1334,Arizona,Cochise,2013,Control,8.487326877821072e-05
1335,Arizona,Cochise,2014,Control,0.00012566662215973798
1336,Arizona,Cochise,2015,Control,0.00022147167930900837
1337,Tennessee,Cocke,2012,Control,0.00031018244367368806
1338,Tennessee,Cocke,2014,Control,0.0003400878560294743
1339,Arizona,Coconino,2003,Control,9.050146036447406e-05
1340,Arizona,Coconino,2008,Control,7.786585270895302e-05
1341,Arizona,Coconino,2010,Control,8.92717655723436e-05
1342,Arizona,Coconino,2011,Control,0.0001192410308387116
1343,Arizona,Coconino,2013,Control,0.00016836002693760432
1344,Arizona,Coconino,2015,Control,0.00010783841491908525
1345,Tennessee,Coffee,2012,Control,0.00018823529411764707
1346,Tennessee,Coffee,2015,Control,0.00022108812204064336
1347,Georgia,Columbia,2005,Control,0.00013697423905918265
1348,Georgia,Columbia,2010,Control,0.00012091606007109864
1349,Georgia,Columbia,2012,Control,9.05148029417311e-05
1350,Georgia,Columbia,2013,Control,8.071735716696752e-05
1351,Georgia,Columbia,2014,Control,0.00010047149838886775
1352,Georgia,Columbia,2015,Control,0.00011107100213811679
1353,Pennsylvania,Columbia,2015,Control,0.00016498680105591552
1354,Wisconsin,Columbia,2013,Control,0.00017670342097823015
1355,Wisconsin,Columbia,2015,Control,0.00022910314928713675
1356,Ohio,Columbiana,2011,Control,0.00016780869808418402
1357,Ohio,Columbiana,2012,Control,0.00016910776862299302
1358,Ohio,Columbiana,2013,Control,0.00025513337806041934
1359,Ohio,Columbiana,2014,Control,0.00017992935405361895
1360,Ohio,Columbiana,2015,Control,0.0002862431540178997
1361,North Carolina,Columbus,2005,Control,0.00020460548342695584
1362,North Carolina,Columbus,2009,Control,0.0003319746961509378
1363,North Carolina,Columbus,2010,Control,0.00022375985403972598
1364,North Carolina,Columbus,2014,Control,0.0001756296322315501
1365,Oklahoma,Comanche,2007,Control,0.00013100093447333258
1366,Oklahoma,Comanche,2010,Control,0.00010475591870940707
1367,Oklahoma,Comanche,2011,Control,9.518370454978108e-05
1368,Oklahoma,Comanche,2013,Control,7.993605115907275e-05
1369,Oklahoma,Comanche,2014,Control,0.0001916550209622679
1370,Oklahoma,Comanche,2015,Control,9.627109941595533e-05
1371,California,Contra Costa,2003,Control,6.479949618391717e-05
1372,California,Contra Costa,2004,Control,0.0001027452110154954
1373,California,Contra Costa,2005,Control,0.00010307514177835643
1374,California,Contra Costa,2006,Control,7.39037034743729e-05
1375,California,Contra Costa,2007,Control,9.895679744137305e-05
1376,California,Contra Costa,2008,Control,0.00010824368285966158
1377,California,Contra Costa,2009,Control,0.00010179837391503101
1378,California,Contra Costa,2010,Control,8.674721765448869e-05
1379,California,Contra Costa,2011,Control,0.0001143782883757908
1380,California,Contra Costa,2012,Control,0.00011303727450453539
1381,California,Contra Costa,2013,Control,0.00012774200494726536
1382,California,Contra Costa,2014,Control,0.0001241330922632701
1383,California,Contra Costa,2015,Control,0.00010827649556909504
1384,Illinois,Cook,2003,Control,8.517050234087562e-05
1385,Illinois,Cook,2004,Control,9.655966585829379e-05
1386,Illinois,Cook,2005,Control,0.00010040783803703246
1387,Illinois,Cook,2006,Control,0.00014703113584798585
1388,Illinois,Cook,2007,Control,0.00010275486166101515
1389,Illinois,Cook,2008,Control,0.00010519897920845853
1390,Illinois,Cook,2009,Control,0.000102325745025049
1391,Illinois,Cook,2010,Control,9.663742197538826e-05
1392,Illinois,Cook,2011,Control,9.893353104701011e-05
1393,Illinois,Cook,2012,Control,0.00012039696599645689
1394,Illinois,Cook,2013,Control,0.00012159952549501775
1395,Illinois,Cook,2014,Control,0.00012117276950652961
1396,Illinois,Cook,2015,Control,0.0001349696156095892
1397,New Hampshire,Coos,2014,Control,0.00034706884583832903
1398,New Hampshire,Coos,2015,Control,0.00035242855312059464
1399,Georgia,Coweta,2004,Control,9.5697442964324e-05
1400,Georgia,Coweta,2005,Control,0.00010106485607445723
1401,Georgia,Coweta,2007,Control,9.246494737903904e-05
1402,Georgia,Coweta,2008,Control,8.102677124521942e-05
1403,Georgia,Coweta,2009,Control,0.00012587423590405236
1404,Georgia,Coweta,2011,Control,9.27414368739953e-05
1405,Georgia,Coweta,2012,Control,0.0001300071886327832
1406,Georgia,Coweta,2014,Control,8.861974743371982e-05
1407,Georgia,Coweta,2015,Control,9.39123147940792e-05
1408,Arkansas,Craighead,2006,Control,0.00011152126152851041
1409,Arkansas,Craighead,2008,Control,0.00016056690823065971
1410,Arkansas,Craighead,2009,Control,0.00020951842190724618
1411,Arkansas,Craighead,2010,Control,0.00013479464554192632
1412,Arkansas,Craighead,2011,Control,0.00010163634515702815
1413,Arkansas,Craighead,2013,Control,9.834969216546353e-05
1414,Arkansas,Craighead,2015,Control,0.00011499319623588937
1415,North Carolina,Craven,2004,Control,0.00013824639761790823
1416,North Carolina,Craven,2005,Control,0.00010512594087717085
1417,North Carolina,Craven,2006,Control,0.00013496537619003124
1418,North Carolina,Craven,2008,Control,0.00012320202051313643
1419,North Carolina,Craven,2009,Control,0.00011164225760943479
1420,North Carolina,Craven,2010,Control,9.661369015989566e-05
1421,North Carolina,Craven,2013,Control,0.00015322881851004128
1422,North Carolina,Craven,2014,Control,0.00010541447053186392
1423,North Carolina,Craven,2015,Control,0.0001933282423562846
1424,Arkansas,Crawford,2008,Control,0.00018463501015492556
1425,Arkansas,Crawford,2009,Control,0.0002162989584373232
1426,Arkansas,Crawford,2011,Control,0.00022642730066310852
1427,Arkansas,Crawford,2013,Control,0.0001785076758300607
1428,Ohio,Crawford,2007,Control,0.00027181914965909346
1429,Ohio,Crawford,2015,Control,0.00023637309128728785
1430,Pennsylvania,Crawford,2012,Control,0.00015969338869370808
1431,Pennsylvania,Crawford,2013,Control,0.0001830642669992334
1432,Pennsylvania,Crawford,2014,Control,0.00019527436047646945
1433,Pennsylvania,Crawford,2015,Control,0.0003121964756486749
1434,Oklahoma,Creek,2004,Control,0.0002201414775895976
1435,Oklahoma,Creek,2006,Control,0.00026386771431922127
1436,Oklahoma,Creek,2007,Control,0.000203384905934481
1437,Oklahoma,Creek,2008,Control,0.0002445550536582559
1438,Oklahoma,Creek,2009,Control,0.00022777746142019247
1439,Oklahoma,Creek,2010,Control,0.00022867923449626252
1440,Oklahoma,Creek,2011,Control,0.0002547338031756814
1441,Oklahoma,Creek,2012,Control,0.00015522253266728756
1442,Oklahoma,Creek,2013,Control,0.00018380013855702753
1443,Oklahoma,Creek,2014,Control,0.00026890470866297746
1444,Oklahoma,Creek,2015,Control,0.00014105964001579868
1445,Alabama,Cullman,2008,Control,0.00012267229323584974
1446,Alabama,Cullman,2011,Control,0.00012427145857410929
1447,Alabama,Cullman,2012,Control,0.00014930201308880982
1448,Alabama,Cullman,2013,Control,0.00019812769329833078
1449,Alabama,Cullman,2014,Control,0.00033242634294086503
1450,Alabama,Cullman,2015,Control,0.0001341381623071764
1451,Virginia,Culpeper,2013,Control,0.0002475911444900654
1452,Virginia,Culpeper,2014,Control,0.00026467414540790355
1453,Maine,Cumberland,2003,Control,9.55745315928966e-05
1454,Maine,Cumberland,2004,Control,0.00010603290676416819
1455,Maine,Cumberland,2005,Control,9.112646895867961e-05
1456,Maine,Cumberland,2006,Control,6.552722109976519e-05
1457,Maine,Cumberland,2007,Control,0.00011230948145625546
1458,Maine,Cumberland,2008,Control,0.00011170688114387846
1459,Maine,Cumberland,2009,Control,0.00011487692014977078
1460,Maine,Cumberland,2010,Control,8.165467881309599e-05
1461,Maine,Cumberland,2011,Control,6.719526945303051e-05
1462,Maine,Cumberland,2012,Control,0.00011615505644079788
1463,Maine,Cumberland,2013,Control,0.00015390965503249592
1464,Maine,Cumberland,2014,Control,0.00012852800694745985
1465,Maine,Cumberland,2015,Control,0.00023105280763646772
1466,North Carolina,Cumberland,2003,Control,4.190668991950692e-05
1467,North Carolina,Cumberland,2004,Control,5.7892519321628324e-05
1468,North Carolina,Cumberland,2005,Control,8.194115314145993e-05
1469,North Carolina,Cumberland,2006,Control,7.821028791162237e-05
1470,North Carolina,Cumberland,2007,Control,6.478278332750288e-05
1471,North Carolina,Cumberland,2008,Control,0.00010943524973767727
1472,North Carolina,Cumberland,2009,Control,7.296792266669205e-05
1473,North Carolina,Cumberland,2010,Control,0.00010643926231330084
1474,North Carolina,Cumberland,2011,Control,0.00012659595819245674
1475,North Carolina,Cumberland,2012,Control,0.00012378420699195094
1476,North Carolina,Cumberland,2013,Control,9.805303443500004e-05
1477,North Carolina,Cumberland,2014,Control,0.00011970019704493975
1478,North Carolina,Cumberland,2015,Control,0.00014204633180787924
1479,New Jersey,Cumberland,2003,Control,9.413536665725314e-05
1480,New Jersey,Cumberland,2004,Control,7.987911627071033e-05
1481,New Jersey,Cumberland,2005,Control,8.525205096761078e-05
1482,New Jersey,Cumberland,2006,Control,0.00011695146514196608
1483,New Jersey,Cumberland,2007,Control,6.43492361745666e-05
1484,New Jersey,Cumberland,2010,Control,6.373567540695229e-05
1485,New Jersey,Cumberland,2011,Control,8.250301453322333e-05
1486,New Jersey,Cumberland,2012,Control,0.00016489405556929673
1487,New Jersey,Cumberland,2013,Control,0.00014651827974798855
1488,New Jersey,Cumberland,2014,Control,0.0001845969738827109
1489,New Jersey,Cumberland,2015,Control,0.0001604065343205821
1490,Pennsylvania,Cumberland,2004,Control,4.5284522655846684e-05
1491,Pennsylvania,Cumberland,2007,Control,8.342041253589273e-05
1492,Pennsylvania,Cumberland,2008,Control,8.249069808838661e-05
1493,Pennsylvania,Cumberland,2009,Control,5.161667734845128e-05
1494,Pennsylvania,Cumberland,2010,Control,7.221566145297911e-05
1495,Pennsylvania,Cumberland,2011,Control,9.708246099817654e-05
1496,Pennsylvania,Cumberland,2012,Control,8.361658451337238e-05
1497,Pennsylvania,Cumberland,2013,Control,8.707803435850441e-05
1498,Pennsylvania,Cumberland,2014,Control,0.00010265549227414765
1499,Pennsylvania,Cumberland,2015,Control,0.00013802174248390422
1500,Tennessee,Cumberland,2011,Control,0.00017666596000282667
1501,Tennessee,Cumberland,2012,Control,0.0002278782779413827
1502,Tennessee,Cumberland,2014,Control,0.0002417335750669084
1503,Ohio,Cuyahoga,2003,Control,7.302672925819596e-05
1504,Ohio,Cuyahoga,2004,Control,0.00010883509917039328
1505,Ohio,Cuyahoga,2005,Control,0.0001057424175133613
1506,Ohio,Cuyahoga,2006,Control,0.0001402005557458095
1507,Ohio,Cuyahoga,2007,Control,0.00011595547309833024
1508,Ohio,Cuyahoga,2008,Control,0.00013719131953105512
1509,Ohio,Cuyahoga,2009,Control,0.00010503962894359136
1510,Ohio,Cuyahoga,2010,Control,0.00014061159795706972
1511,Ohio,Cuyahoga,2011,Control,0.000177190467940338
1512,Ohio,Cuyahoga,2012,Control,0.00019118374337769533
1513,Ohio,Cuyahoga,2013,Control,0.00021997221070489226
1514,Ohio,Cuyahoga,2014,Control,0.00022211469050697677
1515,Ohio,Cuyahoga,2015,Control,0.00023647984228307353
1516,Minnesota,Dakota,2005,Control,2.8852004952053213e-05
1517,Minnesota,Dakota,2006,Control,2.5933340940446675e-05
1518,Minnesota,Dakota,2008,Control,6.0986765871805816e-05
1519,Minnesota,Dakota,2009,Control,6.809583858764186e-05
1520,Minnesota,Dakota,2010,Control,4.5163491840462476e-05
1521,Minnesota,Dakota,2011,Control,7.214343109182863e-05
1522,Minnesota,Dakota,2012,Control,5.186145582515281e-05
1523,Minnesota,Dakota,2013,Control,6.119831190576439e-05
1524,Minnesota,Dakota,2014,Control,7.278338209819934e-05
1525,Minnesota,Dakota,2015,Control,9.404706211446733e-05
1526,Wisconsin,Dane,2003,Control,5.337555933138216e-05
1527,Wisconsin,Dane,2004,Control,8.551543882576339e-05
1528,Wisconsin,Dane,2005,Control,5.6248201680090516e-05
1529,Wisconsin,Dane,2006,Control,9.6e-05
1530,Wisconsin,Dane,2007,Control,7.138942722582785e-05
1531,Wisconsin,Dane,2008,Control,0.00011793965627832103
1532,Wisconsin,Dane,2009,Control,9.97238260572252e-05
1533,Wisconsin,Dane,2010,Control,0.00010449256566128428
1534,Wisconsin,Dane,2011,Control,0.00015911379657603222
1535,Wisconsin,Dane,2012,Control,0.0001390008618053432
1536,Wisconsin,Dane,2013,Control,0.00017244014563354117
1537,Wisconsin,Dane,2014,Control,0.0001508911281820134
1538,Wisconsin,Dane,2015,Control,0.0001565952375950791
1539,Ohio,Darke,2014,Control,0.0002106674327300584
1540,Ohio,Darke,2015,Control,0.00024963514862892693
1541,South Carolina,Darlington,2013,Control,0.00017670446178766013
1542,Pennsylvania,Dauphin,2003,Control,3.9536318061771543e-05
1543,Pennsylvania,Dauphin,2004,Control,7.123099022948251e-05
1544,Pennsylvania,Dauphin,2005,Control,6.319040453707105e-05
1545,Pennsylvania,Dauphin,2006,Control,5.887524727603856e-05
1546,Pennsylvania,Dauphin,2007,Control,8.175532577550766e-05
1547,Pennsylvania,Dauphin,2008,Control,8.519800791566947e-05
1548,Pennsylvania,Dauphin,2009,Control,8.110174793576742e-05
1549,Pennsylvania,Dauphin,2010,Control,6.713912719134651e-05
1550,Pennsylvania,Dauphin,2011,Control,0.00011147484941605758
1551,Pennsylvania,Dauphin,2012,Control,0.00010741377266800996
1552,Pennsylvania,Dauphin,2013,Control,0.00012531928774414224
1553,Pennsylvania,Dauphin,2014,Control,0.00018377083042362853
1554,Pennsylvania,Dauphin,2015,Control,0.00018682482059322376
1555,North Carolina,Davidson,2003,Control,0.00011890213693562771
1556,North Carolina,Davidson,2004,Control,0.00013786402667997165
1557,North Carolina,Davidson,2005,Control,0.00015677974405706781
1558,North Carolina,Davidson,2006,Control,0.00018126497054444228
1559,North Carolina,Davidson,2007,Control,0.00012176208969380039
1560,North Carolina,Davidson,2008,Control,0.00017722528498458773
1561,North Carolina,Davidson,2009,Control,0.00011350594645041682
1562,North Carolina,Davidson,2010,Control,9.209346873119759e-05
1563,North Carolina,Davidson,2011,Control,0.00018366597281743602
1564,North Carolina,Davidson,2012,Control,0.00015900584652266445
1565,North Carolina,Davidson,2013,Control,0.00019537450851100203
1566,North Carolina,Davidson,2014,Control,0.0001889471984006534
1567,North Carolina,Davidson,2015,Control,0.00013971401149299607
1568,Tennessee,Davidson,2003,Control,0.00012242274614623398
1569,Tennessee,Davidson,2004,Control,0.00013568725595139382
1570,Tennessee,Davidson,2005,Control,0.00014487671485463762
1571,Tennessee,Davidson,2006,Control,0.00016107801870782887
1572,Tennessee,Davidson,2007,Control,0.00013840073127084057
1573,Tennessee,Davidson,2008,Control,0.00010665274344284607
1574,Tennessee,Davidson,2009,Control,0.00015887747557848705
1575,Tennessee,Davidson,2010,Control,0.0001404223201277843
1576,Tennessee,Davidson,2011,Control,0.00015885523569555786
1577,Tennessee,Davidson,2012,Control,0.00016786844042518458
1578,Tennessee,Davidson,2013,Control,0.0001713606337613811
1579,Tennessee,Davidson,2014,Control,0.00018831434746089488
1580,Tennessee,Davidson,2015,Control,0.00023420618098098512
1581,Kentucky,Daviess,2005,Control,0.00016196255425745567
1582,Kentucky,Daviess,2006,Control,0.0001286587327114828
1583,Kentucky,Daviess,2007,Control,0.0001702598591099666
1584,Kentucky,Daviess,2008,Control,0.00011625326301772334
