,State,County,Year,Population
27446,Rhode Island,Bristol County,2014,49047.0
27447,Rhode Island,Kent County,2014,164957.0
27448,Rhode Island,Newport County,2014,82448.0
27449,Rhode Island,Providence County,2014,632025.0
27450,Rhode Island,Washington County,2014,126430.0
27451,South Carolina,Abbeville County,2014,24926.0
27452,South Carolina,Aiken County,2014,164537.0
27453,South Carolina,Allendale County,2014,9693.0
27454,South Carolina,Anderson County,2014,192836.0
27455,South Carolina,Bamberg County,2014,15191.0
27456,South Carolina,Barnwell County,2014,21935.0
27457,South Carolina,Beaufort County,2014,175118.0
27458,South Carolina,Berkeley County,2014,198209.0
27459,South Carolina,Calhoun County,2014,14868.0
27460,South Carolina,Charleston County,2014,380338.0
27461,South Carolina,Cherokee County,2014,56039.0
27462,South Carolina,Chester County,2014,32349.0
27463,South Carolina,Chesterfield County,2014,46109.0
27464,South Carolina,Clarendon County,2014,34051.0
27465,South Carolina,Colleton County,2014,37776.0
27466,South Carolina,Darlington County,2014,67768.0
27467,South Carolina,Dillon County,2014,31279.0
27468,South Carolina,Dorchester County,2014,148422.0
27469,South Carolina,Edgefield County,2014,26457.0
27470,South Carolina,Fairfield County,2014,22890.0
27471,South Carolina,Florence County,2014,138988.0
27472,South Carolina,Georgetown County,2014,60727.0
27473,South Carolina,Greenville County,2014,482577.0
27474,South Carolina,Greenwood County,2014,69544.0
27475,South Carolina,Hampton County,2014,20422.0
27476,South Carolina,Horry County,2014,298258.0
27477,South Carolina,Jasper County,2014,27019.0
27478,South Carolina,Kershaw County,2014,63147.0
27479,South Carolina,Lancaster County,2014,83120.0
27480,South Carolina,Laurens County,2014,66498.0
27481,South Carolina,Lee County,2014,18379.0
27482,South Carolina,Lexington County,2014,277488.0
27483,South Carolina,McCormick County,2014,9861.0
27484,South Carolina,Marion County,2014,31941.0
27485,South Carolina,Marlboro County,2014,27889.0
27486,South Carolina,Newberry County,2014,37807.0
27487,South Carolina,Oconee County,2014,75232.0
27488,South Carolina,Orangeburg County,2014,89924.0
27489,South Carolina,Pickens County,2014,120622.0
27490,South Carolina,Richland County,2014,401591.0
27491,South Carolina,Saluda County,2014,20027.0
27492,South Carolina,Spartanburg County,2014,293536.0
27493,South Carolina,Sumter County,2014,107940.0
27494,South Carolina,Union County,2014,27947.0
27495,South Carolina,Williamsburg County,2014,32761.0
27496,South Carolina,York County,2014,245124.0
27497,South Dakota,Aurora County,2014,2743.0
27498,South Dakota,Beadle County,2014,18304.0
27499,South Dakota,Bennett County,2014,3432.0
27500,South Dakota,Bon Homme County,2014,7008.0
27501,South Dakota,Brookings County,2014,33394.0
27502,South Dakota,Brown County,2014,38602.0
27503,South Dakota,Brule County,2014,5329.0
27504,South Dakota,Buffalo County,2014,2084.0
27505,South Dakota,Butte County,2014,10307.0
27506,South Dakota,Campbell County,2014,1375.0
27507,South Dakota,Charles Mix County,2014,9248.0
27508,South Dakota,Clark County,2014,3662.0
27509,South Dakota,Clay County,2014,13991.0
27510,South Dakota,Codington County,2014,27960.0
27511,South Dakota,Corson County,2014,4195.0
27512,South Dakota,Custer County,2014,8445.0
27513,South Dakota,Davison County,2014,19861.0
27514,South Dakota,Day County,2014,5558.0
27515,South Dakota,Deuel County,2014,4320.0
27516,South Dakota,Dewey County,2014,5677.0
27517,South Dakota,Douglas County,2014,2948.0
27518,South Dakota,Edmunds County,2014,3979.0
27519,South Dakota,Fall River County,2014,6864.0
27520,South Dakota,Faulk County,2014,2345.0
27521,South Dakota,Grant County,2014,7221.0
27522,South Dakota,Gregory County,2014,4221.0
27523,South Dakota,Haakon County,2014,1847.0
27524,South Dakota,Hamlin County,2014,5998.0
27525,South Dakota,Hand County,2014,3354.0
27526,South Dakota,Hanson County,2014,3399.0
27527,South Dakota,Harding County,2014,1254.0
27528,South Dakota,Hughes County,2014,17617.0
27529,South Dakota,Hutchinson County,2014,7228.0
27530,South Dakota,Hyde County,2014,1396.0
27531,South Dakota,Jackson County,2014,3278.0
27532,South Dakota,Jerauld County,2014,2005.0
27533,South Dakota,Jones County,2014,965.0
27534,South Dakota,Kingsbury County,2014,5076.0
27535,South Dakota,Lake County,2014,12327.0
27536,South Dakota,Lawrence County,2014,24717.0
27537,South Dakota,Lincoln County,2014,51517.0
27538,South Dakota,Lyman County,2014,3859.0
27539,South Dakota,McCook County,2014,5643.0
27540,South Dakota,McPherson County,2014,2426.0
27541,South Dakota,Marshall County,2014,4698.0
27542,South Dakota,Meade County,2014,26903.0
27543,South Dakota,Mellette County,2014,2101.0
27544,South Dakota,Miner County,2014,2309.0
27545,South Dakota,Minnehaha County,2014,182649.0
27546,South Dakota,Moody County,2014,6399.0
27547,South Dakota,Pennington County,2014,108277.0
27548,South Dakota,Perkins County,2014,3045.0
27549,South Dakota,Potter County,2014,2334.0
27550,South Dakota,Roberts County,2014,10344.0
27551,South Dakota,Sanborn County,2014,2333.0
27552,South Dakota,Shannon County,2014,14234.0
27553,South Dakota,Spink County,2014,6580.0
27554,South Dakota,Stanley County,2014,2965.0
27555,South Dakota,Sully County,2014,1426.0
27556,South Dakota,Todd County,2014,9930.0
27557,South Dakota,Tripp County,2014,5499.0
27558,South Dakota,Turner County,2014,8253.0
27559,South Dakota,Union County,2014,15020.0
27560,South Dakota,Walworth County,2014,5508.0
27561,South Dakota,Yankton County,2014,22695.0
27562,South Dakota,Ziebach County,2014,2823.0
27563,Tennessee,Anderson County,2014,75382.0
27564,Tennessee,Bedford County,2014,46428.0
27565,Tennessee,Benton County,2014,16115.0
27566,Tennessee,Bledsoe County,2014,14526.0
27567,Tennessee,Blount County,2014,126124.0
27568,Tennessee,Bradley County,2014,103058.0
27569,Tennessee,Campbell County,2014,39910.0
27570,Tennessee,Cannon County,2014,13718.0
27571,Tennessee,Carroll County,2014,28207.0
27572,Tennessee,Carter County,2014,56358.0
27573,Tennessee,Cheatham County,2014,39714.0
27574,Tennessee,Chester County,2014,17379.0
27575,Tennessee,Claiborne County,2014,31624.0
27576,Tennessee,Clay County,2014,7740.0
27577,Tennessee,Cocke County,2014,35285.0
27578,Tennessee,Coffee County,2014,53638.0
27579,Tennessee,Crockett County,2014,14635.0
27580,Tennessee,Cumberland County,2014,57915.0
27581,Tennessee,Davidson County,2014,669094.0
27582,Tennessee,Decatur County,2014,11730.0
27583,Tennessee,DeKalb County,2014,19211.0
27584,Tennessee,Dickson County,2014,50592.0
27585,Tennessee,Dyer County,2014,37868.0
27586,Tennessee,Fayette County,2014,38999.0
27587,Tennessee,Fentress County,2014,17862.0
27588,Tennessee,Franklin County,2014,41378.0
27589,Tennessee,Gibson County,2014,49501.0
27590,Tennessee,Giles County,2014,28811.0
27591,Tennessee,Grainger County,2014,22815.0
27592,Tennessee,Greene County,2014,68413.0
27593,Tennessee,Grundy County,2014,13444.0
27594,Tennessee,Hamblen County,2014,62994.0
27595,Tennessee,Hamilton County,2014,350800.0
27596,Tennessee,Hancock County,2014,6619.0
27597,Tennessee,Hardeman County,2014,25941.0
27598,Tennessee,Hardin County,2014,25843.0
27599,Tennessee,Hawkins County,2014,56558.0
27600,Tennessee,Haywood County,2014,18196.0
27601,Tennessee,Henderson County,2014,28017.0
27602,Tennessee,Henry County,2014,32261.0
27603,Tennessee,Hickman County,2014,24388.0
27604,Tennessee,Houston County,2014,8258.0
27605,Tennessee,Humphreys County,2014,18128.0
27606,Tennessee,Jackson County,2014,11478.0
27607,Tennessee,Jefferson County,2014,52680.0
27608,Tennessee,Johnson County,2014,17917.0
27609,Tennessee,Knox County,2014,448617.0
27610,Tennessee,Lake County,2014,7664.0
27611,Tennessee,Lauderdale County,2014,27335.0
27612,Tennessee,Lawrence County,2014,42323.0
27613,Tennessee,Lewis County,2014,11872.0
27614,Tennessee,Lincoln County,2014,33589.0
27615,Tennessee,Loudon County,2014,50722.0
27616,Tennessee,McMinn County,2014,52684.0
27617,Tennessee,McNairy County,2014,26149.0
27618,Tennessee,Macon County,2014,23012.0
27619,Tennessee,Madison County,2014,98089.0
27620,Tennessee,Marion County,2014,28396.0
27621,Tennessee,Marshall County,2014,31301.0
27622,Tennessee,Maury County,2014,85598.0
27623,Tennessee,Meigs County,2014,11724.0
27624,Tennessee,Monroe County,2014,45386.0
27625,Tennessee,Montgomery County,2014,189795.0
27626,Tennessee,Moore County,2014,6336.0
27627,Tennessee,Morgan County,2014,21757.0
27628,Tennessee,Obion County,2014,30884.0
27629,Tennessee,Overton County,2014,21981.0
27630,Tennessee,Perry County,2014,7843.0
27631,Tennessee,Pickett County,2014,5084.0
27632,Tennessee,Polk County,2014,16711.0
27633,Tennessee,Putnam County,2014,74467.0
27634,Tennessee,Rhea County,2014,32652.0
27635,Tennessee,Roane County,2014,52756.0
27636,Tennessee,Robertson County,2014,67983.0
27637,Tennessee,Rutherford County,2014,289147.0
27638,Tennessee,Scott County,2014,21994.0
27639,Tennessee,Sequatchie County,2014,14778.0
27640,Tennessee,Sevier County,2014,94889.0
27641,Tennessee,Shelby County,2014,938405.0
27642,Tennessee,Smith County,2014,19040.0
27643,Tennessee,Stewart County,2014,13268.0
27644,Tennessee,Sullivan County,2014,156803.0
27645,Tennessee,Sumner County,2014,172870.0
27646,Tennessee,Tipton County,2014,61812.0
27647,Tennessee,Trousdale County,2014,8002.0
27648,Tennessee,Unicoi County,2014,17928.0
27649,Tennessee,Union County,2014,18984.0
27650,Tennessee,Van Buren County,2014,5611.0
27651,Tennessee,Warren County,2014,40038.0
27652,Tennessee,Washington County,2014,125862.0
27653,Tennessee,Wayne County,2014,16842.0
27654,Tennessee,Weakley County,2014,34142.0
27655,Tennessee,White County,2014,26350.0
27656,Tennessee,Williamson County,2014,205334.0
27657,Tennessee,Wilson County,2014,125418.0
27658,Texas,Anderson County,2014,57742.0
27659,Texas,Andrews County,2014,17457.0
27660,Texas,Angelina County,2014,87875.0
27661,Texas,Aransas County,2014,24933.0
27662,Texas,Archer County,2014,8808.0
27663,Texas,Armstrong County,2014,1948.0
27664,Texas,Atascosa County,2014,47812.0
27665,Texas,Austin County,2014,28994.0
27666,Texas,Bailey County,2014,6960.0
27667,Texas,Bandera County,2014,20916.0
27668,Texas,Bastrop County,2014,78148.0
27669,Texas,Baylor County,2014,3586.0
27670,Texas,Bee County,2014,32911.0
27671,Texas,Bell County,2014,329394.0
27672,Texas,Bexar County,2014,1860274.0
27673,Texas,Blanco County,2014,10798.0
27674,Texas,Borden County,2014,654.0
27675,Texas,Bosque County,2014,17734.0
27676,Texas,Bowie County,2014,93298.0
27677,Texas,Brazoria County,2014,338176.0
27678,Texas,Brazos County,2014,209201.0
27679,Texas,Brewster County,2014,9148.0
27680,Texas,Briscoe County,2014,1535.0
27681,Texas,Brooks County,2014,7242.0
27682,Texas,Brown County,2014,37625.0
27683,Texas,Burleson County,2014,17270.0
27684,Texas,Burnet County,2014,44441.0
27685,Texas,Caldwell County,2014,39797.0
27686,Texas,Calhoun County,2014,21791.0
27687,Texas,Callahan County,2014,13520.0
27688,Texas,Cameron County,2014,420400.0
27689,Texas,Camp County,2014,12617.0
27690,Texas,Carson County,2014,6007.0
27691,Texas,Cass County,2014,30274.0
27692,Texas,Castro County,2014,7805.0
27693,Texas,Chambers County,2014,38132.0
27694,Texas,Cherokee County,2014,51052.0
27695,Texas,Childress County,2014,7065.0
27696,Texas,Clay County,2014,10381.0
27697,Texas,Cochran County,2014,2923.0
27698,Texas,Coke County,2014,3242.0
27699,Texas,Coleman County,2014,8413.0
27700,Texas,Collin County,2014,886052.0
27701,Texas,Collingsworth County,2014,3024.0
27702,Texas,Colorado County,2014,20675.0
27703,Texas,Comal County,2014,123439.0
27704,Texas,Comanche County,2014,13502.0
27705,Texas,Concho County,2014,4045.0
27706,Texas,Cooke County,2014,38828.0
27707,Texas,Coryell County,2014,75507.0
27708,Texas,Cottle County,2014,1427.0
27709,Texas,Crane County,2014,4927.0
27710,Texas,Crockett County,2014,3781.0
27711,Texas,Crosby County,2014,5888.0
27712,Texas,Culberson County,2014,2266.0
27713,Texas,Dallam County,2014,7108.0
27714,Texas,Dallas County,2014,2519625.0
27715,Texas,Dawson County,2014,13505.0
27716,Texas,Deaf Smith County,2014,19201.0
27717,Texas,Delta County,2014,5218.0
27718,Texas,Denton County,2014,754792.0
27719,Texas,DeWitt County,2014,20668.0
27720,Texas,Dickens County,2014,2205.0
27721,Texas,Dimmit County,2014,10995.0
27722,Texas,Donley County,2014,3522.0
27723,Texas,Duval County,2014,11519.0
27724,Texas,Eastland County,2014,18230.0
27725,Texas,Ector County,2014,154399.0
27726,Texas,Edwards County,2014,1879.0
27727,Texas,Ellis County,2014,159365.0
27728,Texas,El Paso County,2014,835545.0
27729,Texas,Erath County,2014,40617.0
27730,Texas,Falls County,2014,17176.0
27731,Texas,Fannin County,2014,33776.0
27732,Texas,Fayette County,2014,24870.0
27733,Texas,Fisher County,2014,3828.0
27734,Texas,Floyd County,2014,5972.0
27735,Texas,Foard County,2014,1268.0
27736,Texas,Fort Bend County,2014,686650.0
27737,Texas,Franklin County,2014,10593.0
27738,Texas,Freestone County,2014,19647.0
27739,Texas,Frio County,2014,18577.0
27740,Texas,Gaines County,2014,19279.0
27741,Texas,Galveston County,2014,314283.0
27742,Texas,Garza County,2014,6445.0
27743,Texas,Gillespie County,2014,25509.0
27744,Texas,Glasscock County,2014,1291.0
27745,Texas,Goliad County,2014,7507.0
27746,Texas,Gonzales County,2014,20413.0
27747,Texas,Gray County,2014,23419.0
27748,Texas,Grayson County,2014,123419.0
27749,Texas,Gregg County,2014,123159.0
27750,Texas,Grimes County,2014,27069.0
27751,Texas,Guadalupe County,2014,147272.0
27752,Texas,Hale County,2014,34602.0
27753,Texas,Hall County,2014,3105.0
27754,Texas,Hamilton County,2014,8190.0
27755,Texas,Hansford County,2014,5537.0
27756,Texas,Hardeman County,2014,3934.0
27757,Texas,Hardin County,2014,55540.0
27758,Texas,Harris County,2014,4447577.0
27759,Texas,Harrison County,2014,66471.0
27760,Texas,Hartley County,2014,6119.0
27761,Texas,Haskell County,2014,5767.0
27762,Texas,Hays County,2014,185096.0
27763,Texas,Hemphill County,2014,4163.0
27764,Texas,Henderson County,2014,79259.0
27765,Texas,Hidalgo County,2014,831561.0
27766,Texas,Hill County,2014,34731.0
27767,Texas,Hockley County,2014,23599.0
27768,Texas,Hood County,2014,53904.0
27769,Texas,Hopkins County,2014,35857.0
27770,Texas,Houston County,2014,22731.0
27771,Texas,Howard County,2014,36551.0
27772,Texas,Hudspeth County,2014,3211.0
27773,Texas,Hunt County,2014,88822.0
27774,Texas,Hutchinson County,2014,21815.0
27775,Texas,Irion County,2014,1568.0
27776,Texas,Jack County,2014,8880.0
27777,Texas,Jackson County,2014,14729.0
27778,Texas,Jasper County,2014,35583.0
27779,Texas,Jeff Davis County,2014,2185.0
27780,Texas,Jefferson County,2014,252439.0
27781,Texas,Jim Hogg County,2014,5245.0
27782,Texas,Jim Wells County,2014,41378.0
27783,Texas,Johnson County,2014,157213.0
27784,Texas,Jones County,2014,19816.0
27785,Texas,Karnes County,2014,14857.0
27786,Texas,Kaufman County,2014,111295.0
27787,Texas,Kendall County,2014,38761.0
27788,Texas,Kenedy County,2014,412.0
27789,Texas,Kent County,2014,783.0
27790,Texas,Kerr County,2014,50512.0
27791,Texas,Kimble County,2014,4435.0
27792,Texas,King County,2014,262.0
27793,Texas,Kinney County,2014,3505.0
27794,Texas,Kleberg County,2014,31999.0
27795,Texas,Knox County,2014,3850.0
27796,Texas,Lamar County,2014,49457.0
27797,Texas,Lamb County,2014,13585.0
27798,Texas,Lampasas County,2014,20242.0
27799,Texas,La Salle County,2014,7473.0
27800,Texas,Lavaca County,2014,19692.0
27801,Texas,Lee County,2014,16677.0
27802,Texas,Leon County,2014,16791.0
27803,Texas,Liberty County,2014,78200.0
27804,Texas,Limestone County,2014,23421.0
27805,Texas,Lipscomb County,2014,3565.0
27806,Texas,Live Oak County,2014,12081.0
27807,Texas,Llano County,2014,19440.0
27808,Texas,Loving County,2014,87.0
27809,Texas,Lubbock County,2014,295039.0
27810,Texas,Lynn County,2014,5753.0
27811,Texas,McCulloch County,2014,8200.0
27812,Texas,McLennan County,2014,243088.0
27813,Texas,McMullen County,2014,804.0
27814,Texas,Madison County,2014,13852.0
27815,Texas,Marion County,2014,10114.0
27816,Texas,Martin County,2014,5450.0
27817,Texas,Mason County,2014,4073.0
27818,Texas,Matagorda County,2014,36469.0
27819,Texas,Maverick County,2014,57188.0
27820,Texas,Medina County,2014,47876.0
27821,Texas,Menard County,2014,2150.0
27822,Texas,Midland County,2014,155990.0
27823,Texas,Milam County,2014,24254.0
27824,Texas,Mills County,2014,4886.0
27825,Texas,Mitchell County,2014,9081.0
27826,Texas,Montague County,2014,19428.0
27827,Texas,Montgomery County,2014,519054.0
27828,Texas,Moore County,2014,22293.0
27829,Texas,Morris County,2014,12691.0
27830,Texas,Motley County,2014,1153.0
27831,Texas,Nacogdoches County,2014,65271.0
27832,Texas,Navarro County,2014,48034.0
27833,Texas,Newton County,2014,14146.0
27834,Texas,Nolan County,2014,15105.0
27835,Texas,Nueces County,2014,356494.0
27836,Texas,Ochiltree County,2014,10720.0
27837,Texas,Oldham County,2014,2072.0
27838,Texas,Orange County,2014,83519.0
27839,Texas,Palo Pinto County,2014,27976.0
27840,Texas,Panola County,2014,23839.0
27841,Texas,Parker County,2014,122565.0
27842,Texas,Parmer County,2014,9881.0
27843,Texas,Pecos County,2014,15907.0
27844,Texas,Polk County,2014,46192.0
27845,Texas,Potter County,2014,122276.0
27846,Texas,Presidio County,2014,7040.0
27847,Texas,Rains County,2014,11029.0
27848,Texas,Randall County,2014,128684.0
27849,Texas,Reagan County,2014,3746.0
27850,Texas,Real County,2014,3359.0
27851,Texas,Red River County,2014,12472.0
27852,Texas,Reeves County,2014,14391.0
27853,Texas,Refugio County,2014,7302.0
27854,Texas,Roberts County,2014,921.0
27855,Texas,Robertson County,2014,16448.0
27856,Texas,Rockwall County,2014,87635.0
27857,Texas,Runnels County,2014,10406.0
27858,Texas,Rusk County,2014,53270.0
27859,Texas,Sabine County,2014,10339.0
27860,Texas,San Augustine County,2014,8584.0
27861,Texas,San Jacinto County,2014,27096.0
27862,Texas,San Patricio County,2014,66924.0
27863,Texas,San Saba County,2014,5830.0
27864,Texas,Schleicher County,2014,3159.0
27865,Texas,Scurry County,2014,17356.0
27866,Texas,Shackelford County,2014,3323.0
27867,Texas,Shelby County,2014,25581.0
27868,Texas,Sherman County,2014,3077.0
27869,Texas,Smith County,2014,220050.0
27870,Texas,Somervell County,2014,8665.0
27871,Texas,Starr County,2014,63149.0
27872,Texas,Stephens County,2014,9375.0
27873,Texas,Sterling County,2014,1352.0
27874,Texas,Stonewall County,2014,1397.0
27875,Texas,Sutton County,2014,3971.0
27876,Texas,Swisher County,2014,7584.0
27877,Texas,Tarrant County,2014,1946346.0
27878,Texas,Taylor County,2014,135044.0
27879,Texas,Terrell County,2014,893.0
27880,Texas,Terry County,2014,12773.0
27881,Texas,Throckmorton County,2014,1614.0
27882,Texas,Titus County,2014,32487.0
27883,Texas,Tom Green County,2014,116881.0
27884,Texas,Travis County,2014,1150996.0
27885,Texas,Trinity County,2014,14241.0
27886,Texas,Tyler County,2014,21389.0
27887,Texas,Upshur County,2014,40366.0
27888,Texas,Upton County,2014,3465.0
27889,Texas,Uvalde County,2014,27214.0
27890,Texas,Val Verde County,2014,48916.0
27891,Texas,Van Zandt County,2014,52839.0
27892,Texas,Victoria County,2014,91217.0
27893,Texas,Walker County,2014,69798.0
27894,Texas,Waller County,2014,46798.0
27895,Texas,Ward County,2014,11613.0
27896,Texas,Washington County,2014,34413.0
27897,Texas,Webb County,2014,267018.0
27898,Texas,Wharton County,2014,41197.0
27899,Texas,Wheeler County,2014,5678.0
27900,Texas,Wichita County,2014,132955.0
27901,Texas,Wilbarger County,2014,12944.0
27902,Texas,Willacy County,2014,21917.0
27903,Texas,Williamson County,2014,489428.0
27904,Texas,Wilson County,2014,46440.0
27905,Texas,Winkler County,2014,7798.0
27906,Texas,Wise County,2014,61813.0
27907,Texas,Wood County,2014,42985.0
27908,Texas,Yoakum County,2014,8326.0
27909,Texas,Young County,2014,18340.0
27910,Texas,Zapata County,2014,14333.0
27911,Texas,Zavala County,2014,12170.0
27912,Utah,Beaver County,2014,6454.0
27913,Utah,Box Elder County,2014,51484.0
27914,Utah,Cache County,2014,118340.0
27915,Utah,Carbon County,2014,20620.0
27916,Utah,Daggett County,2014,1120.0
27917,Utah,Davis County,2014,329694.0
27918,Utah,Duchesne County,2014,20319.0
27919,Utah,Emery County,2014,10632.0
27920,Utah,Garfield County,2014,5016.0
27921,Utah,Grand County,2014,9451.0
27922,Utah,Iron County,2014,47259.0
27923,Utah,Juab County,2014,10456.0
27924,Utah,Kane County,2014,7235.0
27925,Utah,Millard County,2014,12555.0
27926,Utah,Morgan County,2014,10617.0
27927,Utah,Piute County,2014,1486.0
27928,Utah,Rich County,2014,2293.0
27929,Utah,Salt Lake County,2014,1092888.0
27930,Utah,San Juan County,2014,15252.0
27931,Utah,Sanpete County,2014,28348.0
27932,Utah,Sevier County,2014,20847.0
27933,Utah,Summit County,2014,39136.0
27934,Utah,Tooele County,2014,61625.0
27935,Utah,Uintah County,2014,36963.0
27936,Utah,Utah County,2014,561534.0
27937,Utah,Wasatch County,2014,27785.0
27938,Utah,Washington County,2014,151876.0
27939,Utah,Wayne County,2014,2713.0
27940,Utah,Weber County,2014,240500.0
27941,Vermont,Addison County,2014,37035.0
27942,Vermont,Bennington County,2014,36412.0
27943,Vermont,Caledonia County,2014,30941.0
27944,Vermont,Chittenden County,2014,160743.0
27945,Vermont,Essex County,2014,6129.0
27946,Vermont,Franklin County,2014,48618.0
27947,Vermont,Grand Isle County,2014,6974.0
27948,Vermont,Lamoille County,2014,25143.0
27949,Vermont,Orange County,2014,28868.0
27950,Vermont,Orleans County,2014,27086.0
27951,Vermont,Rutland County,2014,60150.0
27952,Vermont,Washington County,2014,58940.0
27953,Vermont,Windham County,2014,43766.0
27954,Vermont,Windsor County,2014,55962.0
27955,Virginia,Accomack County,2014,32998.0
27956,Virginia,Albemarle County,2014,104351.0
27957,Virginia,Alleghany County,2014,15884.0
27958,Virginia,Amelia County,2014,12785.0
27959,Virginia,Amherst County,2014,32062.0
27960,Virginia,Appomattox County,2014,15266.0
27961,Virginia,Arlington County,2014,226624.0
27962,Virginia,Augusta County,2014,74159.0
27963,Virginia,Bath County,2014,4549.0
27964,Virginia,Bedford County,2014,77095.0
27965,Virginia,Bland County,2014,6606.0
27966,Virginia,Botetourt County,2014,33115.0
27967,Virginia,Brunswick County,2014,16787.0
27968,Virginia,Buchanan County,2014,23177.0
27969,Virginia,Buckingham County,2014,16927.0
27970,Virginia,Campbell County,2014,55101.0
27971,Virginia,Caroline County,2014,29795.0
27972,Virginia,Carroll County,2014,29641.0
27973,Virginia,Charles City County,2014,7024.0
27974,Virginia,Charlotte County,2014,12186.0
27975,Virginia,Chesterfield County,2014,332593.0
27976,Virginia,Clarke County,2014,14365.0
27977,Virginia,Craig County,2014,5240.0
27978,Virginia,Culpeper County,2014,49117.0
27979,Virginia,Cumberland County,2014,9839.0
27980,Virginia,Dickenson County,2014,15306.0
27981,Virginia,Dinwiddie County,2014,28068.0
27982,Virginia,Essex County,2014,11084.0
27983,Virginia,Fairfax County,2014,1139045.0
27984,Virginia,Fauquier County,2014,68382.0
27985,Virginia,Floyd County,2014,15581.0
27986,Virginia,Fluvanna County,2014,26056.0
27987,Virginia,Franklin County,2014,56233.0
27988,Virginia,Frederick County,2014,82467.0
27989,Virginia,Giles County,2014,16786.0
27990,Virginia,Gloucester County,2014,37181.0
27991,Virginia,Goochland County,2014,21917.0
27992,Virginia,Grayson County,2014,15999.0
27993,Virginia,Greene County,2014,19061.0
27994,Virginia,Greensville County,2014,11539.0
27995,Virginia,Halifax County,2014,35223.0
27996,Virginia,Hanover County,2014,101872.0
27997,Virginia,Henrico County,2014,322818.0
27998,Virginia,Henry County,2014,52153.0
27999,Virginia,Highland County,2014,2251.0
28000,Virginia,Isle of Wight County,2014,36004.0
28001,Virginia,James City County,2014,72142.0
28002,Virginia,King and Queen County,2014,7162.0
28003,Virginia,King George County,2014,25331.0
28004,Virginia,King William County,2014,16159.0
28005,Virginia,Lancaster County,2014,11003.0
28006,Virginia,Lee County,2014,24913.0
28007,Virginia,Loudoun County,2014,363494.0
28008,Virginia,Louisa County,2014,34312.0
28009,Virginia,Lunenburg County,2014,12462.0
28010,Virginia,Madison County,2014,13121.0
28011,Virginia,Mathews County,2014,8794.0
28012,Virginia,Mecklenburg County,2014,31112.0
28013,Virginia,Middlesex County,2014,10621.0
28014,Virginia,Montgomery County,2014,97369.0
28015,Virginia,Nelson County,2014,14843.0
28016,Virginia,New Kent County,2014,19999.0
28017,Virginia,Northampton County,2014,12085.0
28018,Virginia,Northumberland County,2014,12252.0
28019,Virginia,Nottoway County,2014,15560.0
28020,Virginia,Orange County,2014,34978.0
28021,Virginia,Page County,2014,23845.0
28022,Virginia,Patrick County,2014,18224.0
28023,Virginia,Pittsylvania County,2014,62546.0
28024,Virginia,Powhatan County,2014,28462.0
28025,Virginia,Prince Edward County,2014,23026.0
28026,Virginia,Prince George County,2014,37563.0
28027,Virginia,Prince William County,2014,445006.0
28028,Virginia,Pulaski County,2014,34312.0
28029,Virginia,Rappahannock County,2014,7360.0
28030,Virginia,Richmond County,2014,8871.0
28031,Virginia,Roanoke County,2014,93979.0
28032,Virginia,Rockbridge County,2014,22426.0
28033,Virginia,Rockingham County,2014,78137.0
28034,Virginia,Russell County,2014,28012.0
28035,Virginia,Scott County,2014,22360.0
28036,Virginia,Shenandoah County,2014,42913.0
28037,Virginia,Smyth County,2014,31572.0
28038,Virginia,Southampton County,2014,18267.0
28039,Virginia,Spotsylvania County,2014,129202.0
28040,Virginia,Stafford County,2014,140047.0
28041,Virginia,Surry County,2014,6804.0
28042,Virginia,Sussex County,2014,11763.0
28043,Virginia,Tazewell County,2014,43436.0
28044,Virginia,Warren County,2014,39028.0
28045,Virginia,Washington County,2014,54663.0
28046,Virginia,Westmoreland County,2014,17462.0
28047,Virginia,Wise County,2014,39952.0
28048,Virginia,Wythe County,2014,29060.0
28049,Virginia,York County,2014,66616.0
28050,Virginia,Alexandria city,2014,151440.0
28051,Virginia,Bedford city,2014,
28052,Virginia,Bristol city,2014,17339.0
28053,Virginia,Buena Vista city,2014,6583.0
28054,Virginia,Charlottesville city,2014,45622.0
28055,Virginia,Chesapeake city,2014,233479.0
28056,Virginia,Colonial Heights city,2014,17575.0
28057,Virginia,Covington city,2014,5696.0
28058,Virginia,Danville city,2014,42280.0
28059,Virginia,Emporia city,2014,5592.0
28060,Virginia,Fairfax city,2014,23694.0
28061,Virginia,Falls Church city,2014,13481.0
28062,Virginia,Franklin city,2014,8423.0
28063,Virginia,Fredericksburg city,2014,28305.0
28064,Virginia,Galax city,2014,6912.0
28065,Virginia,Hampton city,2014,137813.0
28066,Virginia,Harrisonburg city,2014,52258.0
28067,Virginia,Hopewell city,2014,22137.0
28068,Virginia,Lexington city,2014,7149.0
28069,Virginia,Lynchburg city,2014,78627.0
28070,Virginia,Manassas city,2014,41363.0
28071,Virginia,Manassas Park city,2014,15805.0
28072,Virginia,Martinsville city,2014,13552.0
28073,Virginia,Newport News city,2014,182499.0
28074,Virginia,Norfolk city,2014,246199.0
28075,Virginia,Norton city,2014,4023.0
28076,Virginia,Petersburg city,2014,32245.0
28077,Virginia,Poquoson city,2014,12034.0
28078,Virginia,Portsmouth city,2014,95955.0
28079,Virginia,Radford city,2014,17390.0
28080,Virginia,Richmond city,2014,216910.0
28081,Virginia,Roanoke city,2014,99774.0
28082,Virginia,Salem city,2014,25350.0
